date,"song, artist",song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_score
9/3/94,"Another Night, Real McCoy",Another Night,Real McCoy,0.813,0.882,7,-7.575,1,0.0402,0.0908,0.00457,0.147,0.874,125.983,236933,2.451573849878935
9/7/96,"Twisted, Keith Sweat",Twisted,Keith Sweat,0.615,0.514,11,-9.759,1,0.0466,0.393,0,0.248,0.822,175.849,260667,2.4350758853288363
9/4/99,"Where My Girls At?, 702",Where My Girls At?,702,0.705,0.725,4,-7.435,1,0.0506,0.0352,0.0149,0.194,0.76,92.186,166693,2.355140186915888
9/5/98,"My Way, Usher",My Way,Usher,0.815,0.521,5,-8.178,0,0.136,0.0105,0,0.0509,0.887,90.079,214853,2.322580645
9/9/00,"Breathe, Faith Hill",Breathe,Faith Hill,0.529,0.496,7,-9.007,1,0.029,0.173,0,0.251,0.278,136.859,250547,2.3062397372742196
4/3/99,"Nobody's Supposed To Be Here, Deborah Cox",Nobody's Supposed To Be Here,Deborah Cox,0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,262333,2.304109589041096
9/7/96,"Nobody Knows, The Tony Rich Project",Nobody Knows,The Tony Rich Project,0.64,0.433,5,-9.432,1,0.0375,0.509,5.16e-06,0.103,0.25,176.088,306933,2.2843846949327817
7/5/97,"Don't Let Go (Love), En Vogue",Don't Let Go (Love),En Vogue,0.618,0.688,5,-5.867,0,0.0477,0.41,6.32e-06,0.3,0.561,78.31,291880,2.2685185185185186
5/8/93,"I Will Always Love You, Whitney Houston",I Will Always Love You,Whitney Houston,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,271093,2.2684563758389262
6/4/94,"Breathe Again, Toni Braxton",Breathe Again,Toni Braxton,0.689,0.677,0,-6.36,1,0.0326,0.0697,0,0.0877,0.259,153.922,269173,2.235401459854015
6/3/95,"Creep, TLC",Creep,TLC,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,268533,2.2309368191721135
5/6/95,"On Bended Knee, Boyz II Men",On Bended Knee,Boyz II Men,0.631,0.516,8,-8.225,1,0.0353,0.413,0,0.115,0.18,116.654,329800,2.229357798165138
9/3/94,"The Sign, Ace Of Base",The Sign,Ace Of Base,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,191240,2.1859557867360206
9/6/97,"Quit Playing Games (With My Heart), Backstreet Boys",Quit Playing Games (With My Heart),Backstreet Boys,0.8,0.875,11,-4.952,0,0.0338,0.0615,2.79e-06,0.13,0.882,100.033,233533,2.172737955346651
9/9/00,"Bent, matchbox twenty",Bent,matchbox twenty,0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,256133,2.1492537313432836
9/30/95,"Fantasy, Mariah Carey",Fantasy,Mariah Carey,0.669,0.727,7,-7.588,1,0.0353,0.139,0,0.123,0.807,102.322,243493,2.1331058020477816
7/8/95,"Take A Bow, Madonna",Take A Bow,Madonna,0.568,0.366,8,-8.854,1,0.0258,0.417,3.39e-06,0.0664,0.311,79.98,321360,2.1226415094339623
8/7/99,"No Scrubs, TLC",No Scrubs,TLC,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,2.101876675603217
9/7/96,"I Love You Always Forever, Donna Lewis",I Love You Always Forever,Donna Lewis,0.744,0.453,5,-11.977,1,0.0348,0.627,0.421,0.0898,0.122,103.773,239960,2.090796019900498
7/31/99,"Slide, Goo Goo Dolls",Slide,Goo Goo Dolls,0.395,0.843,8,-4.476,1,0.0374,0.00483,0,0.0404,0.481,112.423,212067,2.083333333333333
9/6/97,"Semi-Charmed Life, Third Eye Blind",Semi-Charmed Life,Third Eye Blind,0.64,0.864,7,-6.576,1,0.0314,0.00832,0,0.123,0.701,102.026,268360,2.0822072072072073
9/9/00,"I Wanna Know, Joe",I Wanna Know,Joe,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,296693,2.075026795
5/31/97,"Nobody, Keith Sweat",Nobody,Keith Sweat,0.699,0.492,9,-9.449,0,0.0318,0.484,0,0.0482,0.388,117.907,264773,2.0588235294117645
9/4/99,"Amazed, Lonestar",Amazed,Lonestar,0.561,0.543,1,-8.498,1,0.0324,0.26,0,0.124,0.243,139.803,240867,2.057823129251701
7/31/93,"Freak Me, Silk",Freak Me,Silk,0.697,0.608,4,-10.976,0,0.0463,0.0295,0,0.276,0.725,133.879,274533,2.0498220640569396
9/6/97,"Return Of The Mack, Mark Morrison",Return Of The Mack,Mark Morrison,0.715,0.833,2,-5.379,1,0.108,0.00631,0,0.164,0.612,95.487,213093,2.0486555697823308
6/7/97,"Wannabe, Spice Girls",Wannabe,Spice Girls,0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.891,110.008,173027,2.0424710424710426
9/7/96,"Give Me One Reason, Tracy Chapman",Give Me One Reason,Tracy Chapman,0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,268333,2.0416107382550335
6/5/99,"...Baby One More Time, Britney Spears",...Baby One More Time,Britney Spears,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,2.0277227722772277
9/3/94,"I Swear, All-4-One",I Swear,All-4-One,0.532,0.407,6,-9.658,0,0.0233,0.235,0,0.117,0.23,83.207,259853,1.9911504424778763
9/4/99,"Back At One, Brian McKnight",Back At One,Brian McKnight,0.661,0.346,11,-9.115,1,0.03,0.452,0,0.131,0.256,129.752,263667,1.9783236994219653
9/9/00,"Music, Madonna",Music,Madonna,0.736,0.802,7,-8.527,1,0.0663,0.00149,0.0876,0.14,0.871,119.854,225973,1.977578475336323
9/5/98,"All My Life, K-Ci",All My Life,K-Ci,0.629,0.511,1,-8.651,1,0.0326,0.114,3.91e-06,0.0588,0.181,128.038,331240,1.9726027397260273
9/5/98,"I Don't Want To Wait, Paula Cole",I Don't Want To Wait,Paula Cole,0.41,0.468,11,-8.177,1,0.0553,0.298,1.19e-05,0.0426,0.475,177.508,320027,1.9723270440251572
5/3/97,"No Diggity, BLACKstreet (",No Diggity,BLACKstreet (,0.854,0.524,6,-5.421,0,0.209,0.346,0,0.0684,0.792,92.587,272510,1.953252032520325
6/8/96,"Name, Goo Goo Dolls",Name,Goo Goo Dolls,0.464,0.701,9,-5.943,1,0.0341,0.0691,0.00182,0.0766,0.407,73.97,270000,1.9401197604790417
9/4/99,"Genie In A Bottle, Christina Aguilera",Genie In A Bottle,Christina Aguilera,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716,217573,1.9349845201238391
9/9/95,"I Can Love You Like That, All-4-One",I Can Love You Like That,All-4-One,0.635,0.712,8,-4.998,1,0.0283,0.0811,0,0.322,0.423,91.024,257960,1.9333333333333333
9/9/95,"Kiss From A Rose, Seal",Kiss From A Rose,Seal,0.584,0.533,10,-7.11,0,0.0305,0.684,0,0.306,0.224,131.745,288427,1.9285714285714284
5/6/95,"Always, Bon Jovi",Always,Bon Jovi,0.383,0.659,4,-5.558,1,0.0312,0.117,0,0.0778,0.327,140.795,353027,1.9284369114877589
9/7/96,"Where Do You Go, No Mercy",Where Do You Go,No Mercy,0.734,0.828,10,-11.018,0,0.0318,0.0346,0.118,0.071,0.964,127.06,272093,1.9277566539923954
9/9/00,"Try Again, Aaliyah",Try Again,Aaliyah,0.794,0.662,6,-4.913,0,0.249,0.0789,0,0.0937,0.683,93.053,284640,1.9212007504690432
9/9/95,"Waterfalls, TLC",Waterfalls,TLC,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507,1.9139072847682117
9/9/00,"Everything You Want, Vertical Horizon",Everything You Want,Vertical Horizon,0.636,0.761,3,-6.389,0,0.0306,0.0517,0,0.0642,0.736,93.896,257067,1.9124004550625713
6/3/00,"I Knew I Loved You, Savage Garden",I Knew I Loved You,Savage Garden,0.61,0.497,9,-9.88,1,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,250360,1.897212543554007
9/7/96,"Change The World, Eric Clapton",Change The World,Eric Clapton,0.721,0.558,9,-8.8,1,0.0246,0.491,0.00538,0.181,0.542,96.895,234867,1.8964102564102565
9/25/99,"I Need To Know, Marc Anthony",I Need To Know,Marc Anthony,0.813,0.949,3,-2.563,0,0.0336,0.486,9.75e-06,0.112,0.792,115.061,227707,1.8757327080890973
9/26/98,"Lately, Divine",Lately,Divine,0.69,0.529,9,-7.997,1,0.0362,0.538,0,0.13,0.422,121.222,283267,1.8740359897172238
9/7/96,"Always Be My Baby, Mariah Carey",Always Be My Baby,Mariah Carey,0.65,0.531,4,-8.335,1,0.0364,0.457,0,0.249,0.487,78.946,258133,1.8652094717668488
9/5/98,"Together Again, Janet",Together Again,Janet,0.865,0.505,7,-11.813,1,0.102,0.0631,0.0151,0.102,0.475,123.102,301200,1.8496503496503496
3/5/94,"Again, Janet Jackson",Again,Janet Jackson,0.865,0.505,7,-11.813,1,0.102,0.0631,0.0151,0.102,0.475,123.102,301200,1.8368055555555554
9/25/93,"All That She Wants, Ace Of Base",All That She Wants,Ace Of Base,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,211213,1.830508474576271
9/5/98,"Adia, Sarah McLachlan",Adia,Sarah McLachlan,0.526,0.37,3,-10.535,1,0.025,0.722,0,0.157,0.251,76.002,244667,1.8225000000000002
7/4/92,"Bohemian Rhapsody, Queen",Bohemian Rhapsody,Queen,0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,354320,1.805699481865285
2/6/99,"Because Of You, 98 Degrees",Because Of You,98 Degrees,0.731,0.595,0,-7.566,1,0.0271,0.302,0,0.107,0.495,104.499,296040,1.7937219730941703
4/3/93,"If I Ever Fall In Love, Shai",If I Ever Fall In Love,Shai,0.402,0.205,6,-11.232,1,0.038,0.758,0,0.147,0.42,143.994,189027,1.7737226277372264
9/30/95,"Runaway, Janet Jackson",Runaway,Janet Jackson,0.787,0.86,1,-4.974,1,0.0344,0.364,0.041,0.0612,0.862,109.154,214933,1.7723076923076926
9/7/96,"Ironic, Alanis Morissette",Ironic,Alanis Morissette,0.408,0.582,11,-8.305,1,0.0508,0.218,0,0.159,0.365,114.926,230000,1.7716262975778547
9/9/00,"He Wasn't Man Enough, Toni Braxton",He Wasn't Man Enough,Toni Braxton,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,261933,1.7619047619047619
9/9/95,"Run-Around, Blues Traveler",Run-Around,Blues Traveler,0.629,0.867,7,-7.307,1,0.0603,0.0865,0,0.126,0.876,151.695,279800,1.7423802612481858
9/4/93,"Dreamlover, Mariah Carey",Dreamlover,Mariah Carey,0.717,0.524,5,-11.265,1,0.0341,0.181,0,0.181,0.76,100.595,233642,1.7340206185567009
9/4/93,"That's The Way Love Goes, Janet Jackson",That's The Way Love Goes,Janet Jackson,0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,265107,1.7287581699346404
9/5/98,"How's It Going To Be, Third Eye Blind",How's It Going To Be,Third Eye Blind,0.561,0.593,5,-9.362,1,0.0264,0.00327,0.00144,0.0967,0.574,80.282,253413,1.7277955271565495
9/5/98,"This Kiss, Faith Hill",This Kiss,Faith Hill,0.398,0.804,11,-5.559,1,0.0451,0.175,0,0.181,0.709,186.752,194307,1.7271364317841078
9/9/00,"There You Go, P!nk",There You Go,P!nk,0.822,0.847,10,-6.729,0,0.0917,0.0854,0,0.0452,0.668,107.908,202800,1.7181208053691275
9/5/98,"Crush, Jennifer Paige",Crush,Jennifer Paige,0.733,0.706,1,-5.652,0,0.0292,0.0262,0,0.0881,0.598,115.04,199960,1.717032967032967
4/6/96,"Hey Lover, LL Cool J",Hey Lover,LL Cool J,0.707,0.427,5,-12.216,0,0.0698,0.339,0,0.105,0.541,88.08,284693,1.7159533073929962
9/5/92,"Baby Got Back, Sir Mix-A-Lot",Baby Got Back,Sir Mix-A-Lot,0.926,0.669,1,-11.271,1,0.301,0.0051,0,0.0887,0.642,128.462,262827,1.7117903930131004
5/7/94,"Hero, Mariah Carey",Hero,Mariah Carey,0.533,0.272,9,-12.9,1,0.031,0.667,0,0.111,0.133,120.02,257922,1.7110266159695815
9/6/97,"Barely Breathing, Duncan Sheik",Barely Breathing,Duncan Sheik,0.482,0.807,0,-6.976,1,0.0457,0.0281,0,0.177,0.516,187.918,254547,1.6880580357142858
9/4/93,"Weak, SWV",Weak,SWV,0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,291907,1.685785536159601
9/6/97,"Hard To Say I'm Sorry, Az Yet",Hard To Say I'm Sorry,Az Yet,0.537,0.413,5,-9.949,0,0.0366,0.604,0,0.16,0.22,127.77,195693,1.6826783114992723
9/2/95,"Freak Like Me, Adina Howard",Freak Like Me,Adina Howard,0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,253613,1.6822429906542058
4/9/94,"All For Love, Bryan Adams/Rod Stewart/Sting",All For Love,Bryan Adams/Rod Stewart/Sting,0.512,0.534,2,-6.888,1,0.0253,0.197,0,0.0907,0.125,74.882,282773,1.6747404844290656
9/9/95,"Missing, Everything But The Girl",Missing,Everything But The Girl,0.677,0.484,9,-10.506,0,0.0325,0.077,4.71e-05,0.134,0.696,123.534,247200,1.6694260485651213
9/4/99,"I Want It That Way, Backstreet Boys",I Want It That Way,Backstreet Boys,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,213307,1.6568965517241379
9/9/95,"Water Runs Dry, Boyz II Men",Water Runs Dry,Boyz II Men,0.589,0.368,0,-12.979,1,0.0264,0.475,0,0.108,0.523,89.626,201400,1.6505263157894736
6/6/98,"Nice & Slow, Usher",Nice & Slow,Usher,0.819,0.299,5,-11.964,0,0.122,0.153,0,0.3,0.515,121.913,227907,1.6479750778816198
7/9/94,"The Power Of Love, Celine Dion",The Power Of Love,Celine Dion,0.546,0.519,8,-9.072,1,0.0291,0.36,0.00046,0.24,0.247,140.054,342400,1.637593984962406
9/9/95,"Only Wanna Be With You, Hootie",Only Wanna Be With You,Hootie,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,229587,1.617693522906793
7/1/00,"Bye Bye Bye, 'N Sync",Bye Bye Bye,'N Sync,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400,1.6128048780487807
7/8/00,"Say My Name, Destiny's Child",Say My Name,Destiny's Child,0.713,0.678,5,-3.525,0,0.102,0.273,0,0.149,0.734,138.009,271333,1.5975039001560063
9/6/97,"Mo Money Mo Problems, The Notorious B.I.G.",Mo Money Mo Problems,The Notorious B.I.G.,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,257400,1.5957446808510638
9/9/95,"I Know, Dionne Farris",I Know,Dionne Farris,0.589,0.962,7,-6.815,1,0.181,0.0502,0.00225,0.242,0.503,103.396,227827,1.5938189845474613
5/1/99,"Have You Ever?, Brandy",Have You Ever?,Brandy,0.698,0.533,2,-6.246,1,0.0437,0.542,0,0.333,0.275,134.001,273440,1.581699346405229
7/31/93,"Nuthin' But A ""G"" Thang, Dr. Dre","Nuthin' But A ""G"" Thang",Dr. Dre,0.669,0.821,11,-4.37,0,0.29,0.00182,0,0.147,0.684,94.895,237573,1.5813449023861172
8/7/99,"Every Morning, Sugar Ray",Every Morning,Sugar Ray,0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.916,219867,1.5728314238952537
9/4/99,"My Love Is Your Love, Whitney Houston",My Love Is Your Love,Whitney Houston,0.77,0.475,7,-9.512,1,0.159,0.0561,4.72e-06,0.0607,0.473,82.511,261573,1.571142284569138
9/4/99,"Kiss Me, Sixpence None The Richer",Kiss Me,Sixpence None The Richer,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,208680,1.569164265129683
7/4/98,"No, No, No, Destiny's Child","No, No, No",Destiny's Child,0.67,0.582,1,-3.574,1,0.224,0.3,0,0.0845,0.675,181.841,207467,1.5486725663716814
9/9/00,"Higher, Creed",Higher,Creed,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,316733,1.5464064731080438
9/4/99,"All Star, Smash Mouth",All Star,Smash Mouth,0.731,0.867,11,-5.881,1,0.032,0.0395,0,0.0861,0.776,104.019,200373,1.5463917525773196
9/7/96,"Mouth, Merril Bainbridge",Mouth,Merril Bainbridge,0.695,0.499,1,-9.201,1,0.218,0.702,5.85e-05,0.154,0.78,175.896,205733,1.5228426395939085
9/6/97,"All For You, Sister Hazel",All For You,Sister Hazel,0.633,0.754,8,-6.495,1,0.0382,0.0316,2.27e-05,0.091,0.641,137.047,218707,1.522644927536232
5/9/92,"All 4 Love, Color Me Badd",All 4 Love,Color Me Badd,0.807,0.75,2,-8.29,1,0.0315,0.0346,0.000179,0.149,0.797,106.389,211493,1.5223300970873785
9/3/94,"All I Wanna Do, Sheryl Crow",All I Wanna Do,Sheryl Crow,0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091,272107,1.5146036161335186
8/8/92,"Jump, Kris Kross",Jump,Kris Kross,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,195107,1.5102739726027397
7/3/99,"Believe, Cher",Believe,Cher,0.652,0.917,6,-6.72,1,0.0548,0.0082,0,0.0509,0.459,132.975,239027,1.5062695924764888
8/7/99,"Livin' La Vida Loca, Ricky Martin",Livin' La Vida Loca,Ricky Martin,0.425,0.954,1,-3.756,0,0.0476,0.00414,0,0.0555,0.933,178.043,243160,1.4869888475836432
9/3/94,"When Can I See You, Babyface",When Can I See You,Babyface,0.754,0.472,8,-11.787,1,0.0807,0.257,2.09e-05,0.121,0.613,169.199,229600,1.4845360824742269
9/3/94,"100% Pure Love, Crystal Waters",100% Pure Love,Crystal Waters,0.811,0.697,8,-8.019,1,0.0502,0.0923,0.0144,0.0784,0.712,120.242,280467,1.4663287472845763
7/9/94,"Bump N' Grind, R. Kelly",Bump N' Grind,R. Kelly,0.621,0.481,11,-8.016,1,0.0371,0.0984,0,0.241,0.679,65.004,256133,1.4637002341920375
8/5/00,"Thong Song, Sisqo",Thong Song,Sisqo,0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,253733,1.4599627560521418
6/5/99,"Angel Of Mine, Monica",Angel Of Mine,Monica,0.592,0.562,10,-6.869,0,0.0239,0.00373,3.23e-05,0.223,0.208,90.16,250173,1.4446227929373998
9/9/00,"Kryptonite, 3 Doors Down",Kryptonite,3 Doors Down,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933,1.4444444444444444
9/6/97,"MMMBop, Hanson",MMMBop,Hanson,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.872,268653,1.4362017804154303
9/3/94,"Tootsee Roll, 69 Boyz",Tootsee Roll,69 Boyz,0.869,0.725,9,-12.507,0,0.256,0.0453,0,0.203,0.699,132.989,261360,1.4339622641509433
9/5/98,"Never Ever, All Saints",Never Ever,All Saints,0.738,0.541,1,-5.485,1,0.0311,0.559,0,0.0492,0.309,134.187,387573,1.4325396825396826
5/4/96,"One Of Us, Joan Osborne",One Of Us,Joan Osborne,0.316,0.499,9,-7.899,1,0.0298,0.0108,1.81e-05,0.126,0.403,174.782,320467,1.4319526627218935
9/6/97,"All Cried Out, Allure",All Cried Out,Allure,0.613,0.464,1,-8.918,1,0.0241,0.176,0,0.103,0.176,139.802,275773,1.4269406392694064
9/5/92,"Rhythm Is A Dancer, Snap!",Rhythm Is A Dancer,Snap!,0.757,0.652,9,-14.916,0,0.0333,0.214,0.257,0.0903,0.862,124.369,332230,1.4241573033707864
9/5/92,"Baby-Baby-Baby, TLC",Baby-Baby-Baby,TLC,0.679,0.597,11,-8.601,0,0.0439,0.0913,0.000673,0.0487,0.9,184.174,315040,1.4161248374512354
9/9/95,"This Is How We Do It, Montell Jordan",This Is How We Do It,Montell Jordan,0.799,0.623,0,-9.374,1,0.0812,0.0141,0,0.43,0.773,103.649,238800,1.4134453781512606
6/3/95,"Candy Rain, Soul For Real",Candy Rain,Soul For Real,0.59,0.699,11,-7.529,0,0.079,0.00389,4.69e-05,0.0577,0.63,188.268,276067,1.4108352144469527
9/4/99,"Someday, Sugar Ray",Someday,Sugar Ray,0.745,0.682,1,-4.39,0,0.0287,0.0105,0.0862,0.21,0.938,110.857,242800,1.4008207934336525
8/1/92,"Tears In Heaven, Eric Clapton",Tears In Heaven,Eric Clapton,0.694,0.331,9,-13,1,0.0284,0.806,0.00235,0.707,0.458,79.055,280000,1.3995859213250519
8/6/94,"The Most Beautiful Girl In The World, Prince",The Most Beautiful Girl In The World,Prince,0.489,0.693,6,-4.952,1,0.0427,0.0182,5.63e-06,0.304,0.453,185.758,265320,1.3966942148760328
9/6/97,"I Want You, Savage Garden",I Want You,Savage Garden,0.628,0.871,7,-6.44,1,0.0363,0.0077,1.64e-06,0.392,0.615,106.101,232067,1.3961538461538463
9/9/00,"Jumpin', Jumpin', Destiny's Child","Jumpin', Jumpin'",Destiny's Child,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200,1.3950953678474114
9/6/97,"Bitch, Meredith Brooks",Bitch,Meredith Brooks,0.617,0.886,9,-5.953,1,0.055,0.0112,9.63e-05,0.0523,0.629,96.328,252760,1.3910355486862442
9/3/94,"You Mean The World To Me, Toni Braxton",You Mean The World To Me,Toni Braxton,0.595,0.735,11,-6.648,1,0.047,0.1,9.62e-06,0.104,0.521,167.662,296400,1.3867243867243866
8/7/93,"Don't Walk Away, Jade",Don't Walk Away,Jade,0.574,0.897,10,-7.661,0,0.176,0.157,0.00223,0.108,0.866,102.982,221093,1.3857466063348416
9/28/96,"If It Makes You Happy, Sheryl Crow",If It Makes You Happy,Sheryl Crow,0.543,0.681,7,-7.091,1,0.0289,0.0482,8.43e-05,0.104,0.292,95.415,323400,1.3806818181818181
9/4/99,"Mambo No. 5 (A Little Bit Of...), Lou Bega",Mambo No. 5 (A Little Bit Of...),Lou Bega,0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06,220293,1.378917378917379
9/9/95,"Have You Ever Really Loved A Woman?, Bryan Adams",Have You Ever Really Loved A Woman?,Bryan Adams,0.57,0.478,7,-10.185,1,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,291667,1.3779904306220094
9/4/99,"If You Had My Love, Jennifer Lopez",If You Had My Love,Jennifer Lopez,0.68,0.625,11,-7,0,0.0353,0.0645,5.81e-05,0.109,0.814,94.02,266000,1.3766519823788546
3/7/98,"My Body, LSG",My Body,LSG,0.721,0.431,1,-6.633,1,0.045,0.244,0,0.0886,0.318,119.76,247133,1.374570446735395
9/5/92,"Just Another Day, Jon Secada",Just Another Day,Jon Secada,0.717,0.642,1,-10.727,1,0.0287,0.0194,0.000249,0.043,0.732,105.894,327427,1.3703703703703702
4/8/95,"I Wanna Be Down, Brandy",I Wanna Be Down,Brandy,0.703,0.469,11,-6.515,0,0.0415,0.177,0,0.726,0.661,86.038,291667,1.368237347294939
9/25/93,"I'd Do Anything For Love (But I Won't Do That), Meat Loaf",I'd Do Anything For Love (But I Won't Do That),Meat Loaf,0.312,0.576,0,-9.791,1,0.0637,0.446,3.34e-06,0.738,0.264,95.839,736824,1.3672316384180792
9/27/97,"Tubthumping, Chumbawamba",Tubthumping,Chumbawamba,0.348,0.88,2,-7.366,1,0.0978,0.128,0,0.357,0.606,101.185,278779,1.3669985775248934
9/9/95,"Tell Me, Groove Theory",Tell Me,Groove Theory,0.8,0.362,6,-10.849,0,0.0634,0.035,3.99e-06,0.0667,0.888,93.059,236067,1.3663739021329988
9/9/00,"You Sang To Me, Marc Anthony",You Sang To Me,Marc Anthony,0.578,0.894,10,-5.42,1,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,347107,1.363515312916112
9/5/98,"Everybody [Backstreet's Back], Backstreet Boys",Everybody [Backstreet's Back],Backstreet Boys,0.723,0.848,10,-4.51,0,0.0366,0.0417,0,0.198,0.572,108.02,223813,1.3633802816901408
9/3/94,"If You Go, Jon Secada",If You Go,Jon Secada,0.631,0.813,7,-8.106,1,0.0337,0.0779,0,0.167,0.522,105.998,275000,1.3631205673758866
9/5/92,"November Rain, Guns N' Roses",November Rain,Guns N' Roses,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,1.360544217687075
9/5/98,"Gettin' Jiggy Wit It, Will Smith",Gettin' Jiggy Wit It,Will Smith,0.881,0.874,6,-4.505,1,0.139,0.0175,1.14e-06,0.154,0.858,107.891,227933,1.3580901856763925
4/9/94,"Please Forgive Me, Bryan Adams",Please Forgive Me,Bryan Adams,0.587,0.456,9,-7.011,1,0.0262,0.516,0,0.104,0.144,134.11,355640,1.356401384083045
8/5/95,"Hold My Hand, Hootie",Hold My Hand,Hootie,0.22,0.769,11,-5.125,1,0.054,0.208,0,0.0985,0.495,170.773,258333,1.349128919860627
9/4/93,"Lately, Jodeci",Lately,Jodeci,0.377,0.315,1,-12.641,1,0.0619,0.631,0,0.946,0.27,126.168,373627,1.3457943925233646
