date,"song, artist",song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_score
8/1/72,"Family Affair, Sly",Family Affair,Sly,0.819,0.605,2.0,-13.83,0.0,0.132,0.669,0.0163,0.199,0.797,108.892,185533.0,1.2098765432098766
9/2/80,"Do That To Me One More Time, Captain",Do That To Me One More Time,Captain,0.728,0.524,7.0,-8.227,1.0,0.0255,0.563,0.000131,0.0913,0.51,90.262,256667.0,1.2069536423841059
8/4/78,"Stayin' Alive, Bee Gees",Stayin' Alive,Bee Gees,0.703,0.826,10.0,-7.179,0.0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373.0,1.148031496062992
9/12/78,"Le Freak, Chic",Le Freak,Chic,0.91,0.641,7.0,-11.316,1.0,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,331360.0,1.1405109489051095
8/5/71,"Brown Sugar, The Rolling Stones",Brown Sugar,The Rolling Stones,0.633,0.934,0.0,-3.594,1.0,0.0344,0.219,0.00021,0.0592,0.963,128.606,228667.0,1.1338582677165354
8/1/72,"Theme From Shaft, Isaac Hayes",Theme From Shaft,Isaac Hayes,0.487,0.716,9.0,-17.689,0.0,0.0463,0.233,0.00445,0.113,0.819,120.795,279200.0,1.1266666666666667
8/4/72,"The First Time Ever I Saw Your Face, Roberta Flack",The First Time Ever I Saw Your Face,Roberta Flack,0.311,0.0264,0.0,-21.644,1.0,0.037,0.731,0.00205,0.156,0.139,120.653,260666.0,1.125
9/1/71,"Lonely Days, Bee Gees",Lonely Days,Bee Gees,0.334,0.24,0.0,-14.5,0.0,0.0327,0.662,8.35e-05,0.634,0.37,94.254,225667.0,1.12
9/6/79,"Hot Stuff, Donna Summer",Hot Stuff,Donna Summer,0.823,0.743,0.0,-13.98,1.0,0.0316,0.00559,0.0306,0.0707,0.966,120.471,314760.0,1.0862068965517242
9/1/71,"The Tears Of A Clown, Smokey Robinson",The Tears Of A Clown,Smokey Robinson,0.593,0.607,1.0,-9.886,1.0,0.0283,0.147,0.0,0.128,0.953,128.365,181800.0,1.0666666666666667
9/12/78,"A Little More Love, Olivia Newton-John",A Little More Love,Olivia Newton-John,0.717,0.414,8.0,-14.855,1.0,0.0365,0.0294,0.00935,0.0864,0.495,100.178,207013.0,1.0638297872340425
8/1/72,"Let's Stay Together, Al Green",Let's Stay Together,Al Green,0.756,0.401,7.0,-10.702,0.0,0.0526,0.582,0.011,0.0541,0.514,101.954,199396.0,1.0578512396694215
8/4/78,"I Go Crazy, Paul Davis",I Go Crazy,Paul Davis,0.534,0.457,4.0,-8.66,0.0,0.0266,0.259,0.0004,0.203,0.271,140.798,233893.0,1.056803170409511
8/3/80,"Call Me, Blondie",Call Me,Blondie,0.554,0.833,2.0,-6.667,0.0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,212227.0,1.0539629005059024
9/9/72,"Brandy (You're A Fine Girl), Looking Glass",Brandy (You're A Fine Girl),Looking Glass,0.716,0.625,1.0,-11.369,0.0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,186827.0,1.0534979423868314
9/8/80,"It's Still Rock And Roll To Me, Billy Joel",It's Still Rock And Roll To Me,Billy Joel,0.752,0.684,0.0,-7.599,1.0,0.15,0.0994,0.0,0.0897,0.539,141.075,176440.0,1.05
7/8/71,"How Can You Mend A Broken Heart, Bee Gees",How Can You Mend A Broken Heart,Bee Gees,0.335,0.262,4.0,-13.832,1.0,0.0393,0.548,0.0,0.0971,0.203,68.82,237827.0,1.0368663594470047
7/2/76,"Love Rollercoaster, Ohio Players",Love Rollercoaster,Ohio Players,0.613,0.82,0.0,-10.175,1.0,0.0737,0.181,1.45e-06,0.049,0.465,115.125,290160.0,1.0364372469635628
9/10/76,"A Fifth Of Beethoven, Walter Murphy",A Fifth Of Beethoven,Walter Murphy,0.688,0.506,0.0,-13.311,0.0,0.0408,0.316,0.69,0.0611,0.784,108.753,182533.0,1.0329380764163374
9/12/78,"Y.M.C.A., Village People",Y.M.C.A.,Village People,0.75,0.785,6.0,-10.926,1.0,0.0591,0.0278,0.0,0.0601,0.752,126.361,286667.0,1.0320610687022902
9/1/71,"Amos Moses, Jerry Reed",Amos Moses,Jerry Reed,0.738,0.723,2.0,-10.356,1.0,0.0728,0.4,0.00134,0.0166,0.95,105.541,139227.0,1.0285714285714285
5/6/71,"Rainy Days And Mondays, Carpenters",Rainy Days And Mondays,Carpenters,0.351,0.235,10.0,-11.513,1.0,0.0323,0.852,0.0,0.0688,0.218,74.72,218893.0,1.0285714285714285
9/9/72,"Alone Again (Naturally), Gilbert O'Sullivan",Alone Again (Naturally),Gilbert O'Sullivan,0.558,0.528,8.0,-6.265,0.0,0.032,0.625,7.49e-05,0.104,0.606,171.797,221373.0,1.0253164556962024
8/4/78,"(Love Is) Thicker Than Water, Andy Gibb",(Love Is) Thicker Than Water,Andy Gibb,0.582,0.462,6.0,-9.882,0.0,0.0254,0.137,4.98e-05,0.0755,0.528,96.361,255960.0,1.020631067961165
9/1/71,"Your Song, Elton John",Your Song,Elton John,0.554,0.315,3.0,-11.028,1.0,0.0298,0.828,5.53e-06,0.101,0.325,128.157,241787.0,1.0161290322580645
9/1/71,"Stoned Love, The Supremes",Stoned Love,The Supremes,0.547,0.657,2.0,-6.86,1.0,0.0384,0.357,0.000449,0.0695,0.486,120.035,177347.0,1.0120481927710843
9/3/74,"Bennie And The Jets, Elton John",Bennie And The Jets,Elton John,0.665,0.673,0.0,-7.95,1.0,0.0493,0.259,7.62e-06,0.497,0.779,132.642,322549.0,1.0093457943925235
8/1/77,"You Make Me Feel Like Dancing, Leo Sayer",You Make Me Feel Like Dancing,Leo Sayer,0.728,0.718,8.0,-5.281,0.0,0.0501,0.0848,0.0,0.0579,0.733,95.922,219467.0,1.0091533180778032
9/9/78,"Kiss You All Over, Exile",Kiss You All Over,Exile,0.741,0.267,0.0,-17.204,1.0,0.0285,0.253,0.000447,0.0987,0.497,102.428,214400.0,1.005703422053232
9/8/80,"Upside Down, Diana Ross",Upside Down,Diana Ross,0.873,0.855,5.0,-8.559,0.0,0.0615,0.179,0.0285,0.0377,0.884,107.868,245600.0,1.004823151125402
9/9/78,"Three Times A Lady, Commodores",Three Times A Lady,Commodores,0.39,0.0803,8.0,-20.518,1.0,0.0306,0.874,0.000639,0.127,0.184,150.503,217427.0,1.0
9/2/80,"Crazy Little Thing Called Love, Queen",Crazy Little Thing Called Love,Queen,0.599,0.762,0.0,-6.887,1.0,0.0423,0.714,4.43e-06,0.35,0.715,76.961,163373.0,0.9938398357289527
8/9/73,"Midnight Train To Georgia, Gladys Knight And The Pips",Midnight Train To Georgia,Gladys Knight And The Pips,0.595,0.379,10.0,-12.058,0.0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,279333.0,0.989041095890411
9/10/76,"Tonight's The Night (Gonna Be Alright), Rod Stewart",Tonight's The Night (Gonna Be Alright),Rod Stewart,0.555,0.521,11.0,-11.743,1.0,0.0548,0.28,0.0302,0.321,0.684,136.357,237293.0,0.9814471243042672
7/4/79,"Da Ya Think I'm Sexy?, Rod Stewart",Da Ya Think I'm Sexy?,Rod Stewart,0.715,0.689,2.0,-8.065,0.0,0.029,0.0143,0.000192,0.111,0.852,111.504,331333.0,0.9800000000000001
8/1/77,"New Kid In Town, Eagles",New Kid In Town,Eagles,0.649,0.425,4.0,-9.811,1.0,0.0267,0.378,0.0013,0.108,0.651,107.383,304926.0,0.9698275862068966
9/12/78,"You Don't Bring Me Flowers, Barbra Streisand",You Don't Bring Me Flowers,Barbra Streisand,0.192,0.212,0.0,-13.018,1.0,0.0356,0.889,6.48e-05,0.162,0.212,86.984,204200.0,0.9697986577181207
9/8/75,"Rhinestone Cowboy, Glen Campbell",Rhinestone Cowboy,Glen Campbell,0.644,0.633,0.0,-8.006,1.0,0.0261,0.102,6.82e-05,0.227,0.647,115.193,194453.0,0.9635701275045538
9/12/72,"Crocodile Rock, Elton John",Crocodile Rock,Elton John,0.621,0.8,4.0,-7.284,0.0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,235440.0,0.9601328903654485
9/7/77,"Best Of My Love, The Emotions",Best Of My Love,The Emotions,0.784,0.713,0.0,-6.865,1.0,0.0339,0.447,0.14,0.0904,0.97,115.443,220560.0,0.9600725952813067
7/4/73,"Killing Me Softly With His Song, Roberta Flack",Killing Me Softly With His Song,Roberta Flack,0.476,0.381,5.0,-10.238,0.0,0.0342,0.727,0.0,0.0614,0.33,121.948,286920.0,0.9552238805970149
9/2/80,"Rock With You, Michael Jackson",Rock With You,Michael Jackson,0.808,0.535,1.0,-12.521,1.0,0.0353,0.179,9.91e-05,0.158,0.848,114.031,220627.0,0.9536423841059601
8/9/79,"Pop Muzik, M",Pop Muzik,M,0.94,0.727,1.0,-9.982,1.0,0.0358,0.124,0.00021,0.0808,0.969,110.796,296467.0,0.9520661157024795
8/5/71,"Just My Imagination (Running Away With Me), The Temptations",Just My Imagination (Running Away With Me),The Temptations,0.425,0.242,0.0,-15.424,1.0,0.0267,0.88,0.0118,0.195,0.477,92.472,228160.0,0.9414225941422594
8/5/71,"Never Can Say Goodbye, Jackson 5",Never Can Say Goodbye,Jackson 5,0.527,0.821,2.0,-7.19,1.0,0.047,0.337,1.68e-06,0.394,0.835,166.139,179773.0,0.9411764705882353
9/9/78,"Shadow Dancing, Andy Gibb",Shadow Dancing,Andy Gibb,0.74,0.598,7.0,-9.658,0.0,0.0321,0.15,0.0,0.0664,0.952,101.933,276000.0,0.9398496240601504
8/1/77,"I Wish, Stevie Wonder",I Wish,Stevie Wonder,0.821,0.721,10.0,-10.401,0.0,0.0515,0.0816,7.37e-06,0.0664,0.885,105.866,252373.0,0.9383116883116884
8/4/72,"Heart Of Gold, Neil Young",Heart Of Gold,Neil Young,0.597,0.413,7.0,-7.844,1.0,0.0333,0.88,0.682,0.109,0.407,83.101,192000.0,0.937799043062201
8/4/72,"A Horse With No Name, America",A Horse With No Name,America,0.654,0.506,11.0,-17.18,0.0,0.0535,0.686,0.0155,0.155,0.831,123.179,252240.0,0.9333333333333333
8/1/72,"Have You Seen Her, The Chi-lites",Have You Seen Her,The Chi-lites,0.62,0.334,4.0,-15.598,1.0,0.0536,0.479,1.2e-06,0.169,0.298,139.375,309013.0,0.9333333333333333
7/2/76,"I Write The Songs, Barry Manilow",I Write The Songs,Barry Manilow,0.267,0.417,5.0,-8.79,1.0,0.0283,0.824,0.000961,0.087,0.331,142.595,235800.0,0.9302325581395349
9/10/71,"Go Away Little Girl, Donny Osmond",Go Away Little Girl,Donny Osmond,0.302,0.521,7.0,-5.391,1.0,0.0354,0.72,4.74e-06,0.123,0.364,101.814,150600.0,0.9221311475409837
8/4/78,"Lay Down Sally, Eric Clapton",Lay Down Sally,Eric Clapton,0.69,0.5,4.0,-16.145,0.0,0.0909,0.598,0.0288,0.11,0.586,191.539,236093.0,0.9168110918544194
9/6/73,"Tie A Yellow Ribbon Round The Ole Oak Tree, Dawn",Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn,0.617,0.634,5.0,-10.982,1.0,0.0525,0.317,3.42e-06,0.0747,0.597,88.183,207440.0,0.9168110918544194
9/12/72,"You're So Vain, Carly Simon",You're So Vain,Carly Simon,0.665,0.594,0.0,-10.638,1.0,0.0293,0.0969,1.16e-05,0.0818,0.749,105.934,258253.0,0.9145569620253163
9/1/71,"Mr. Bojangles, Nitty Gritty Dirt Band",Mr. Bojangles,Nitty Gritty Dirt Band,0.444,0.757,11.0,-6.884,0.0,0.0541,0.699,0.0,0.329,0.554,154.26,215400.0,0.9114391143911438
9/12/72,"Me And Mrs. Jones, Billy Paul",Me And Mrs. Jones,Billy Paul,0.294,0.528,8.0,-10.01,1.0,0.0471,0.234,0.0,0.147,0.452,200.813,284907.0,0.9045936395759717
9/10/76,"The Rubberband Man, The Spinners",The Rubberband Man,The Spinners,0.801,0.446,10.0,-14.605,1.0,0.0735,0.74,0.038,0.0832,0.925,97.898,213000.0,0.8963414634146342
9/9/78,"Boogie Oogie Oogie, A Taste Of Honey",Boogie Oogie Oogie,A Taste Of Honey,0.791,0.569,2.0,-10.372,0.0,0.0553,0.133,0.00035,0.139,0.889,123.977,338320.0,0.8950930626057529
9/8/80,"Little Jeannie, Elton John",Little Jeannie,Elton John,0.616,0.444,10.0,-14.224,1.0,0.0276,0.461,0.000115,0.0847,0.763,143.805,313187.0,0.8909090909090909
8/5/76,"Silly Love Songs, Wings",Silly Love Songs,Wings,0.742,0.471,0.0,-10.767,1.0,0.0326,0.134,0.0903,0.284,0.815,124.95,354240.0,0.8891625615763546
8/3/80,"Ride Like The Wind, Christopher Cross",Ride Like The Wind,Christopher Cross,0.669,0.702,0.0,-13.647,0.0,0.0439,0.335,0.000545,0.0962,0.823,124.339,275507.0,0.8891129032258064
8/5/71,"She's A Lady, Tom Jones",She's A Lady,Tom Jones,0.51,0.876,2.0,-9.101,1.0,0.161,0.212,0.0,0.248,0.624,119.702,174147.0,0.8828828828828827
8/4/72,"I Gotcha, Joe Tex",I Gotcha,Joe Tex,0.84,0.856,8.0,-11.277,1.0,0.328,0.182,0.000297,0.306,0.763,93.41,148813.0,0.8819999999999999
9/10/71,"Uncle Albert/Admiral Halsey, Paul",Uncle Albert/Admiral Halsey,Paul,0.371,0.507,7.0,-9.805,1.0,0.0325,0.58,0.0201,0.175,0.535,91.786,295147.0,0.8802083333333333
9/1/71,"Does Anybody Really Know What Time It Is?, Chicago",Does Anybody Really Know What Time It Is?,Chicago,0.564,0.455,0.0,-11.615,1.0,0.0369,0.645,3.05e-06,0.0915,0.697,117.792,202133.0,0.8783783783783783
9/9/78,"I Love The Nightlife (Disco 'round), Alicia Bridges",I Love The Nightlife (Disco 'round),Alicia Bridges,0.693,0.708,0.0,-7.816,1.0,0.031,0.309,0.00305,0.0857,0.949,125.315,187973.0,0.8776255707762557
9/6/79,"Sad Eyes, Robert John",Sad Eyes,Robert John,0.431,0.463,0.0,-7.342,1.0,0.0268,0.599,0.00282,0.132,0.687,107.19,253213.0,0.8762019230769231
9/1/71,"Gypsy Woman, Brian Hyland",Gypsy Woman,Brian Hyland,0.61,0.685,11.0,-8.345,1.0,0.0312,0.0952,7.83e-05,0.16,0.893,107.189,154440.0,0.8695652173913043
8/9/79,"My Sharona, The Knack",My Sharona,The Knack,0.586,0.7,0.0,-9.558,1.0,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400.0,0.8689407540394974
9/8/80,"All Out Of Love, Air Supply",All Out Of Love,Air Supply,0.513,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.383,243000.0,0.867857142857143
9/10/76,"You Don't Have To Be A Star (To Be In My Show), Marilyn McCoo",You Don't Have To Be A Star (To Be In My Show),Marilyn McCoo,0.475,0.556,6.0,-8.388,0.0,0.0321,0.312,0.0,0.216,0.917,200.033,279587.0,0.8677792041078305
8/9/79,"I'll Never Love This Way Again, Dionne Warwick",I'll Never Love This Way Again,Dionne Warwick,0.366,0.496,0.0,-7.614,1.0,0.0303,0.475,0.0,0.92,0.187,123.364,266947.0,0.8622754491017963
8/7/72,"Oh Girl, The Chi-lites",Oh Girl,The Chi-lites,0.418,0.402,10.0,-12.942,1.0,0.0288,0.226,0.0,0.103,0.601,133.683,216280.0,0.8620689655172414
9/7/77,"Got To Give It Up (Pt. I), Marvin Gaye",Got To Give It Up (Pt. I),Marvin Gaye,0.855,0.847,2.0,-9.019,1.0,0.042,0.234,0.00062,0.345,0.89,122.644,255133.0,0.8617021276595744
9/2/80,"Please Don't Go, KC And The Sunshine Band",Please Don't Go,KC And The Sunshine Band,0.482,0.615,6.0,-11.093,1.0,0.0398,0.00888,1.78e-06,0.0431,0.437,96.307,230533.0,0.8589580686149936
9/2/80,"Still, Commodores",Still,Commodores,0.355,0.0629,1.0,-19.544,1.0,0.0338,0.899,0.000631,0.0975,0.203,124.422,224867.0,0.8583690987124464
9/9/72,"(If Loving You Is Wrong) I Don't Want To Be Right, Luther Ingram",(If Loving You Is Wrong) I Don't Want To Be Right,Luther Ingram,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,216800.0,0.8561872909698997
9/10/76,"(Shake, Shake, Shake) Shake Your Booty, KC And The Sunshine Band","(Shake, Shake, Shake) Shake Your Booty",KC And The Sunshine Band,0.649,0.825,10.0,-12.243,0.0,0.0335,0.00606,0.154,0.104,0.961,112.124,186907.0,0.8546511627906976
8/5/71,"It Don't Come Easy, Ringo Starr",It Don't Come Easy,Ringo Starr,0.609,0.624,7.0,-11.717,1.0,0.0292,0.0396,0.000168,0.277,0.691,123.191,184333.0,0.8520710059171598
9/10/76,"Love Is Alive, Gary Wright",Love Is Alive,Gary Wright,0.77,0.553,10.0,-13.632,1.0,0.0268,0.0614,0.00106,0.103,0.904,98.346,230107.0,0.8516355140186916
9/6/73,"Why Me, Kris Kristofferson",Why Me,Kris Kristofferson,0.327,0.706,7.0,-5.924,1.0,0.0402,0.682,0.000236,0.733,0.563,82.834,281215.0,0.8514150943396227
9/8/75,"One Of These Nights, Eagles",One Of These Nights,Eagles,0.655,0.606,7.0,-10.385,1.0,0.0285,0.0603,0.0789,0.0757,0.765,110.061,291686.0,0.8500000000000001
9/6/73,"Bad, Bad Leroy Brown, Jim Croce","Bad, Bad Leroy Brown",Jim Croce,0.698,0.675,7.0,-10.742,1.0,0.04,0.709,0.0,0.0782,0.853,148.063,179467.0,0.849122807017544
9/3/74,"The Way We Were, Barbra Streisand",The Way We Were,Barbra Streisand,0.264,0.32,9.0,-11.716,1.0,0.0325,0.885,0.00141,0.134,0.171,138.108,211093.0,0.8477564102564102
9/2/74,"The Most Beautiful Girl, Charlie Rich",The Most Beautiful Girl,Charlie Rich,0.576,0.318,7.0,-14.366,1.0,0.0286,0.661,7.47e-06,0.167,0.41,103.493,161907.0,0.8461538461538463
7/8/71,"You've Got A Friend, James Taylor",You've Got A Friend,James Taylor,0.695,0.283,9.0,-15.355,1.0,0.0296,0.679,0.0279,0.0767,0.447,91.657,268707.0,0.8448275862068965
8/6/74,"Dancing Machine, Jackson 5",Dancing Machine,Jackson 5,0.776,0.794,6.0,-7.722,1.0,0.0723,0.133,2.35e-05,0.689,0.845,109.277,161813.0,0.8446771378708552
8/11/75,"Love Machine (Part 1), The Miracles",Love Machine (Part 1),The Miracles,0.822,0.92,2.0,-10.68,1.0,0.0414,0.0256,0.000981,0.2,0.503,140.713,404173.0,0.843010752688172
9/6/79,"Bad Girls, Donna Summer",Bad Girls,Donna Summer,0.857,0.7,2.0,-14.506,0.0,0.0358,0.00387,0.0164,0.411,0.973,120.529,295107.0,0.8421052631578947
9/2/74,"Top Of The World, Carpenters",Top Of The World,Carpenters,0.379,0.343,10.0,-12.993,1.0,0.0385,0.806,0.0,0.0991,0.694,184.301,179173.0,0.8385744234800838
9/1/71,"If I Were Your Woman, Gladys Knight And The Pips",If I Were Your Woman,Gladys Knight And The Pips,0.472,0.492,6.0,-10.435,1.0,0.0583,0.711,0.107,0.679,0.555,74.09,194533.0,0.8379888268156425
9/6/73,"My Love, Paul McCartney And Wings",My Love,Paul McCartney And Wings,0.419,0.432,5.0,-11.235,1.0,0.0318,0.427,7.42e-06,0.0691,0.151,120.266,248000.0,0.8372093023255813
9/4/77,"Don't Leave Me This Way, Thelma Houston",Don't Leave Me This Way,Thelma Houston,0.711,0.833,0.0,-7.092,0.0,0.094,0.34,0.0,0.101,0.637,120.015,250880.0,0.8323699421965318
8/4/78,"Emotion, Samantha Sang",Emotion,Samantha Sang,0.52,0.364,0.0,-9.484,1.0,0.0427,0.76,1.36e-05,0.251,0.716,184.244,237293.0,0.8312428734321551
9/7/77,"Angel In Your Arms, Hot",Angel In Your Arms,Hot,0.615,0.389,6.0,-14.109,1.0,0.0698,0.626,0.0,0.262,0.723,81.336,176573.0,0.8274687854710557
9/6/73,"Touch Me In The Morning, Diana Ross",Touch Me In The Morning,Diana Ross,0.355,0.615,6.0,-7.21,1.0,0.0314,0.454,0.0,0.0477,0.603,137.19,207413.0,0.8273921200750469
9/9/78,"Hot Child In The City, Nick Gilder",Hot Child In The City,Nick Gilder,0.731,0.664,4.0,-6.995,1.0,0.0371,0.0349,7.59e-05,0.127,0.818,110.775,215092.0,0.8263112639724849
9/2/74,"The Joker, The Steve Miller Band",The Joker,The Steve Miller Band,0.706,0.441,5.0,-11.453,1.0,0.0312,0.0257,0.671,0.0724,0.979,162.095,234013.0,0.823045267489712
9/1/71,"It's Impossible, Perry Como",It's Impossible,Perry Como,0.284,0.365,0.0,-10.958,0.0,0.0331,0.669,0.0028,0.272,0.356,140.702,197107.0,0.821256038647343
9/10/76,"If You Leave Me Now, Chicago",If You Leave Me Now,Chicago,0.434,0.563,11.0,-6.784,1.0,0.0268,0.0197,0.000824,0.128,0.275,104.183,235373.0,0.8197026022304833
9/10/76,"Play That Funky Music, Wild Cherry",Play That Funky Music,Wild Cherry,0.814,0.672,9.0,-12.068,1.0,0.0619,0.0435,0.0,0.061,0.933,109.394,300000.0,0.8180628272251309
9/4/77,"Hotel California, Eagles",Hotel California,Eagles,0.579,0.508,2.0,-9.484,1.0,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376.0,0.8148984198645598
9/4/77,"Torn Between Two Lovers, Mary Macgregor",Torn Between Two Lovers,Mary Macgregor,0.551,0.479,10.0,-9.2,1.0,0.0301,0.898,0.0901,0.148,0.577,130.248,231732.0,0.8134453781512605
8/1/72,"Got To Be There, Michael Jackson",Got To Be There,Michael Jackson,0.349,0.569,1.0,-9.512,1.0,0.0434,0.11,0.000122,0.0416,0.721,171.354,204907.0,0.8132780082987551
9/10/71,"Gypsys, Tramps & Thieves, Cher","Gypsys, Tramps & Thieves",Cher,0.476,0.677,0.0,-11.175,1.0,0.0365,0.211,0.0,0.0601,0.691,170.879,158000.0,0.810126582278481
9/2/80,"Babe, Styx",Babe,Styx,0.267,0.204,2.0,-13.714,1.0,0.0317,0.527,0.0,0.0924,0.0903,169.486,265973.0,0.8076062639821029
8/1/72,"Brand New Key, Melanie",Brand New Key,Melanie,0.703,0.292,1.0,-10.924,1.0,0.036,0.805,3.76e-06,0.08,0.855,84.032,147040.0,0.8059701492537314
9/3/74,"TSOP (The Sound Of Philadelphia), MFSB",TSOP (The Sound Of Philadelphia),MFSB,0.513,0.885,10.0,-6.037,1.0,0.0547,0.0162,0.557,0.0712,0.733,114.652,346680.0,0.801980198019802
9/9/78,"Miss You, The Rolling Stones",Miss You,The Rolling Stones,0.795,0.71,9.0,-4.746,0.0,0.0392,0.443,0.0215,0.344,0.845,109.689,288667.0,0.8016032064128256
9/3/74,"Until You Come Back To Me (That's What I'm Gonna Do), Aretha Franklin",Until You Come Back To Me (That's What I'm Gonna Do),Aretha Franklin,0.664,0.634,2.0,-6.348,1.0,0.0349,0.683,3.34e-05,0.221,0.666,93.914,208467.0,0.8003629764065336
9/8/75,"Feelings, Morris Albert",Feelings,Morris Albert,0.322,0.353,4.0,-11.771,0.0,0.0276,0.477,4.52e-06,0.36,0.248,80.705,218853.0,0.8
9/3/74,"Love's Theme, Love Unlimited Orchestra",Love's Theme,Love Unlimited Orchestra,0.496,0.563,4.0,-12.129,0.0,0.0337,0.000835,0.804,0.373,0.723,97.136,246267.0,0.7999999999999999
9/3/74,"Come And Get Your Love, Redbone",Come And Get Your Love,Redbone,0.731,0.804,11.0,-7.621,0.0,0.0473,0.172,0.00028,0.0685,0.957,107.383,205933.0,0.7978883861236803
9/10/71,"The Night They Drove Old Dixie Down, Joan Baez",The Night They Drove Old Dixie Down,Joan Baez,0.564,0.357,1.0,-12.752,1.0,0.0326,0.558,0.0,0.233,0.477,129.242,206067.0,0.7978723404255319
9/2/80,"Escape (The Pina Colada Song), Rupert Holmes",Escape (The Pina Colada Song),Rupert Holmes,0.836,0.509,0.0,-13.668,1.0,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,276493.0,0.7974683544303798
8/7/72,"Song Sung Blue, Neil Diamond",Song Sung Blue,Neil Diamond,0.594,0.529,0.0,-9.338,1.0,0.0287,0.276,3.92e-05,0.148,0.511,109.703,185653.0,0.7971698113207548
8/1/72,"Scorpio, Dennis Coffey",Scorpio,Dennis Coffey,0.693,0.764,11.0,-11.671,0.0,0.0716,0.289,0.882,0.311,0.645,119.142,263230.0,0.7961432506887053
