date,"song, artist",song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_score
9/4/04,"Lean Back, Terror Squad",Lean Back,Terror Squad,0.783,0.916,1,-3.344,1,0.415,0.11,0,0.0746,0.695,95.321,247427,1.9375
9/29/01,"U Got It Bad, Usher",U Got It Bad,Usher,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,1.9357277882797732
9/5/09,"Whatcha Say, Jason Derulo",Whatcha Say,Jason Derulo,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,221253,1.9176029962546817
9/9/06,"Promiscuous, Nelly Furtado",Promiscuous,Nelly Furtado,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293,1.9096045197740115
9/3/05,"My Humps, The Black Eyed Peas",My Humps,The Black Eyed Peas,0.855,0.487,1,-13.717,1,0.0998,0.001,0.825,0.176,0.379,124.04,309866,1.9058823529411764
9/7/02,"Complicated, Avril Lavigne",Complicated,Avril Lavigne,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,1.902970297029703
6/6/09,"Heartless, Kanye West",Heartless,Kanye West,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,211000,1.8987341772151896
9/3/05,"Beverly Hills, Weezer",Beverly Hills,Weezer,0.693,0.823,5,-3.761,1,0.0726,0.0932,0,0.328,0.741,87.904,196093,1.8752535496957403
5/5/07,"Irreplaceable, Beyonce",Irreplaceable,Beyonce,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,227853,1.8672199170124482
6/7/08,"With You, Chris Brown",With You,Chris Brown,0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,86.009,252120,1.8606194690265487
4/7/01,"He Loves U Not, Dream",He Loves U Not,Dream,0.722,0.926,8,-5.849,1,0.209,0.0945,2.7e-06,0.128,0.605,155.898,226667,1.849056603773585
9/3/05,"You And Me, Lifehouse",You And Me,Lifehouse,0.459,0.427,7,-7.734,1,0.0267,0.114,0,0.168,0.354,139.902,195493,1.848965848965849
8/4/01,"If You're Gone, matchbox twenty",If You're Gone,matchbox twenty,0.544,0.659,9,-7.191,1,0.0298,0.427,1.33e-06,0.126,0.361,109.933,274933,1.836389281
8/5/06,"Temperature, Sean Paul",Temperature,Sean Paul,0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,218573,1.833969465648855
9/3/05,"Hollaback Girl, Gwen Stefani",Hollaback Girl,Gwen Stefani,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,199853,1.8200757575757578
8/4/01,"I Hope You Dance, Lee Ann Womack",I Hope You Dance,Lee Ann Womack,0.385,0.443,7,-9.627,0,0.0295,0.0632,0,0.0898,0.275,151.278,294533,1.8186738836265224
9/8/01,"Let Me Blow Ya Mind, Eve",Let Me Blow Ya Mind,Eve,0.908,0.557,8,-4.243,0,0.107,0.242,0,0.0709,0.897,90.032,230133,1.8149999999999997
8/3/02,"What's Luv?, Fat Joe",What's Luv?,Fat Joe,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,267093,1.8106235565819864
5/3/03,"All I Have, Jennifer Lopez",All I Have,Jennifer Lopez,0.699,0.668,1,-5.305,1,0.106,0.265,0,0.141,0.472,83.074,254467,1.8
6/7/03,"Miss You, Aaliyah",Miss You,Aaliyah,0.678,0.338,10,-9.899,1,0.0319,0.655,0,0.215,0.502,109.888,245227,1.7964071856287425
9/6/08,"Hot N Cold, Katy Perry",Hot N Cold,Katy Perry,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0,0.0688,0.861,132.032,220227,1.7852112676056338
9/8/01,"U Remind Me, Usher",U Remind Me,Usher,0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,266893,1.783281734
9/4/04,"Goodies, Ciara",Goodies,Ciara,0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,223000,1.780517879161529
9/9/06,"Bad Day, Daniel Powter",Bad Day,Daniel Powter,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,1.768566493955095
9/8/07,"Buy U A Drank (Shawty Snappin'), T-Pain",Buy U A Drank (Shawty Snappin'),T-Pain,0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,227960,1.765129682997118
7/9/05,"Boulevard Of Broken Dreams, Green Day",Boulevard Of Broken Dreams,Green Day,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,1.7608695652173914
8/8/09,"You Found Me, The Fray",You Found Me,The Fray,0.338,0.803,8,-5.412,0,0.0413,0.0187,0,0.136,0.4,151.994,241853,1.7604166666666667
9/7/02,"Foolish, Ashanti",Foolish,Ashanti,0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,227387,1.7594501718213058
9/5/09,"Poker Face, Lady Gaga",Poker Face,Lady Gaga,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200,1.7429193899782136
9/25/04,"Lose My Breath, Destiny's Child",Lose My Breath,Destiny's Child,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013,1.7401315789473684
9/6/03,"When I'm Gone, 3 Doors Down",When I'm Gone,3 Doors Down,0.53,0.768,7,-5.611,1,0.0284,0.00385,0,0.103,0.374,148.095,260333,1.7381974248927037
9/6/08,"Just Dance, Lady Gaga",Just Dance,Lady Gaga,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,241933,1.7373371924746743
5/8/10,"BedRock, Young Money",BedRock,Young Money,0.733,0.664,8,-6.163,1,0.295,0.102,0,0.191,0.557,148.005,288133,1.717032967032967
4/7/01,"Ms. Jackson, OutKast",Ms. Jackson,OutKast,0.843,0.806,4,-5.946,0,0.269,0.143,0,0.0771,0.613,94.948,270507,1.716417910447761
9/4/10,"Not Afraid, Eminem",Not Afraid,Eminem,0.855,0.954,0,-1.19,0,0.264,0.529,0,0.205,0.668,114.635,248133,1.7123287671232876
5/4/02,"Always On Time, Ja Rule",Always On Time,Ja Rule,0.832,0.699,5,-6.322,0,0.209,0.202,0,0.131,0.853,96.652,245867,1.7112676056338028
9/9/06,"Unwritten, Natasha Bedingfield",Unwritten,Natasha Bedingfield,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,259333,1.7093023255813953
9/27/08,"Let It Rock, Kevin Rudolf",Let It Rock,Kevin Rudolf,0.607,0.783,7,-4.41,1,0.0397,0.000683,0,0.0678,0.434,113.172,231173,1.6990291262135921
9/3/05,"Run It!, Chris Brown",Run It!,Chris Brown,0.846,0.482,1,-6.721,0,0.129,0.0246,0,0.393,0.212,100.969,229867,1.6988235294117648
9/8/07,"The Sweet Escape, Gwen Stefani",The Sweet Escape,Gwen Stefani,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,246467,1.6985138004246283
8/4/01,"All For You, Janet",All For You,Janet,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,329933,1.698245614035088
9/6/03,"Get Busy, Sean Paul",Get Busy,Sean Paul,0.741,0.824,10,-4.143,0,0.0352,0.614,0,0.158,0.725,100.216,211666,1.6981757877280266
9/5/09,"Knock You Down, Keri Hilson",Knock You Down,Keri Hilson,0.588,0.877,8,-4.78,1,0.16,0.00952,0,0.171,0.645,155.165,326187,1.691901408450704
9/4/04,"Confessions Part II, Usher",Confessions Part II,Usher,0.845,0.467,1,-7.674,1,0.138,0.0586,0,0.0694,0.702,138.007,211200,1.689189189189189
3/5/05,"Over And Over, Nelly",Over And Over,Nelly,0.644,0.517,7,-10.02,1,0.0803,0.0065,1.37e-06,0.158,0.464,169.799,253933,1.6891495601173019
9/8/01,"It's Been Awhile, Staind",It's Been Awhile,Staind,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,264707,1.6874003189792663
9/6/03,"Stand Up, Ludacris",Stand Up,Ludacris,0.751,0.84,6,-4.855,1,0.349,0.367,0,0.0916,0.801,99.057,213760,1.686021505376344
9/6/03,"Get Low, Lil Jon",Get Low,Lil Jon,0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.136,101.019,334067,1.6777133388566692
4/7/07,"Smack That, Akon",Smack That,Akon,0.939,0.742,5,-5.171,0,0.0467,0.321,0,0.107,0.924,118.978,212360,1.6728624535315986
4/7/01,"Love Don't Cost A Thing, Jennifer Lopez",Love Don't Cost A Thing,Jennifer Lopez,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,221227,1.6682242990654208
9/3/05,"Because Of You, Kelly Clarkson",Because Of You,Kelly Clarkson,0.583,0.584,5,-5.362,0,0.0314,0.254,0,0.123,0.136,140.039,219493,1.6634264884568652
9/30/06,"My Love, Justin Timberlake",My Love,Justin Timberlake,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160,1.6587771203155819
4/9/05,"Lovers And Friends, Lil Jon",Lovers And Friends,Lil Jon,0.675,0.501,10,-6.183,1,0.22,0.0541,0,0.429,0.532,139.861,260600,1.6575342465753424
8/9/03,"Ignition, R. Kelly",Ignition,R. Kelly,0.795,0.523,1,-7.165,1,0.0423,0.061,0,0.0914,0.855,133.024,186067,1.6563380281690139
7/9/05,"Candy Shop, 50 Cent",Candy Shop,50 Cent,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209107,1.6531250000000002
9/24/05,"Photograph, Nickelback",Photograph,Nickelback,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,258920,1.6500000000000001
9/5/09,"Use Somebody, Kings Of Leon",Use Somebody,Kings Of Leon,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,1.6450632911392407
6/7/03,"The Game Of Love, Santana",The Game Of Love,Santana,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,1.6414868105515588
9/8/01,"Fallin', Alicia Keys",Fallin',Alicia Keys,0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,210200,1.6235955056179774
7/8/06,"Be Without You, Mary J. Blige",Be Without You,Mary J. Blige,0.726,0.7,2,-5.881,0,0.0998,0.0717,0,0.262,0.673,146.559,246333,1.6133333333333335
9/5/09,"The Climb, Miley Cyrus",The Climb,Miley Cyrus,0.327,0.588,4,-6.611,1,0.0336,0.0834,0,0.104,0.329,161.074,236067,1.6131687242798354
8/1/09,"Gives You Hell, The All-American Rejects",Gives You Hell,The All-American Rejects,0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008,213107,1.6099378881987578
6/9/01,"Stutter, Joe",Stutter,Joe,0.767,0.759,6,-6.516,1,0.117,0.0513,0,0.31,0.677,89.989,213027,1.5981087470449171
9/3/05,"Behind These Hazel Eyes, Kelly Clarkson",Behind These Hazel Eyes,Kelly Clarkson,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973,1.5922865013774106
9/6/03,"Someday, Nickelback",Someday,Nickelback,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,207467,1.5762925598991173
9/6/03,"Shake Ya Tailfeather, Nelly, P. Diddy",Shake Ya Tailfeather,"Nelly, P. Diddy",0.527,0.808,1,-4.749,1,0.295,0.176,0,0.169,0.907,87.025,293667,1.5734265734265733
9/29/01,"Hero, Enrique Iglesias",Hero,Enrique Iglesias,0.581,0.651,7,-5.617,1,0.0392,0.143,1.05e-05,0.107,0.146,151.959,264600,1.5685210312075983
8/9/08,"Love In This Club, Usher",Love In This Club,Usher,0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,259720,1.5664160401002505
7/3/10,"Rude Boy, Rihanna",Rude Boy,Rihanna,0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,222920,1.5663430420711975
7/7/01,"Angel, Shaggy",Angel,Shaggy,0.74,0.766,6,-2.939,1,0.178,0.116,0,0.0406,0.807,170.531,235133,1.561983471
9/9/06,"How To Save A Life, The Fray",How To Save A Life,The Fray,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,262533,1.5595734816875289
3/7/09,"Love Lockdown, Kanye West",Love Lockdown,Kanye West,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,270307,1.5558823529411763
9/6/08,"No Air, Jordin Sparks Duet With Chris Brown",No Air,Jordin Sparks Duet With Chris Brown,0.475,0.501,11,-5.125,1,0.0309,0.715,0,0.0666,0.371,159.972,253693,1.5545685279187815
4/9/05,"Soldier, Destiny's Child",Soldier,Destiny's Child,0.878,0.417,7,-6.799,1,0.361,0.0444,0,0.0833,0.904,77.49,325573,1.5528169014084507
9/7/02,"Blurry, Puddle Of Mudd",Blurry,Puddle Of Mudd,0.431,0.938,3,-4.507,0,0.0542,0.00805,0,0.138,0.523,157.462,304000,1.5526881720430108
7/6/02,"In The End, Linkin Park",In The End,Linkin Park,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,216880,1.5493562231759657
9/8/07,"Hey There Delilah, Plain White T's",Hey There Delilah,Plain White T's,0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,232533,1.5467171717171717
6/9/07,"Say It Right, Nelly Furtado",Say It Right,Nelly Furtado,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080,1.5437392795883362
8/7/10,"Nothin' On You, B.o.B",Nothin' On You,B.o.B,0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,268320,1.5402750491159136
9/4/04,"Slow Motion, Juvenile",Slow Motion,Juvenile,0.713,0.734,0,-4.894,0,0.325,0.548,0,0.0687,0.89,172.872,248200,1.5342465753424657
9/6/03,"Right Thurr, Chingy",Right Thurr,Chingy,0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0614,0.891,92.074,250747,1.5316455696202531
9/4/04,"I Don't Wanna Know, Mario Winans",I Don't Wanna Know,Mario Winans,0.833,0.515,11,-5,0,0.0462,0.347,0.00156,0.116,0.4,97.007,257333,1.5202702702702702
