date,"song, artist",song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_score
9/9/89,"Once Bitten Twice Shy, Great White",Once Bitten Twice Shy,Great White,0.722,0.54,0.0,-14.025,1.0,0.0303,0.028,0.00319,0.133,0.608,131.676,322897.0,0.6475095785440613
7/3/81,"Guilty, Barbra Streisand",Guilty,Barbra Streisand,0.626,0.425,0.0,-15.656,1.0,0.0356,0.231,0.0,0.114,0.952,150.875,264333.0,0.6470588235294118
7/9/85,"Freeway Of Love, Aretha Franklin",Freeway Of Love,Aretha Franklin,0.688,0.899,2.0,-6.328,1.0,0.0734,0.242,5.55e-06,0.0223,0.833,126.509,352093.0,0.6469534050179212
9/7/88,"Shattered Dreams, Johnny Hates Jazz",Shattered Dreams,Johnny Hates Jazz,0.655,0.72,10.0,-9.423,1.0,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,207347.0,0.6457960644007156
8/11/86,"Land Of Confusion, Genesis",Land Of Confusion,Genesis,0.613,0.928,1.0,-7.607,1.0,0.0396,0.016,0.000443,0.334,0.67,115.169,285667.0,0.6456808199121522
9/6/84,"Sunglasses At Night, Corey Hart",Sunglasses At Night,Corey Hart,0.665,0.624,10.0,-11.106,0.0,0.049,0.505,0.0104,0.518,0.717,127.083,320000.0,0.6451219512195122
9/1/88,"Tell It To My Heart(Dub), Taylor Dayne",Tell It To My Heart(Dub),Taylor Dayne,0.701,0.987,1.0,-6.718,1.0,0.0757,0.00706,0.0559,0.33,0.935,119.104,346813.0,0.6443298969072165
9/4/88,"Endless Summer Nights, Richard Marx",Endless Summer Nights,Richard Marx,0.582,0.467,10.0,-12.597,1.0,0.0391,0.12,0.0,0.298,0.879,165.21,270693.0,0.6437956204379562
7/3/87,"Livin' On A Prayer, Bon Jovi",Livin' On A Prayer,Bon Jovi,0.532,0.887,0.0,-3.757,1.0,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293.0,0.6437956204379562
8/4/89,"You Got It (The Right Stuff), New Kids On The Block",You Got It (The Right Stuff),New Kids On The Block,0.787,0.522,0.0,-13.029,0.0,0.0578,0.0126,1.34e-06,0.0671,0.923,111.576,249960.0,0.6431969552806851
9/2/85,"Strut, Sheena Easton",Strut,Sheena Easton,0.91,0.751,1.0,-11.29,1.0,0.039,0.295,0.00214,0.141,0.975,114.659,240960.0,0.6430041152263374
9/4/88,"Father Figure, George Michael",Father Figure,George Michael,0.689,0.333,3.0,-13.288,1.0,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,336667.0,0.6422222222222222
8/7/89,"Good Thing, Fine Young Cannibals",Good Thing,Fine Young Cannibals,0.747,0.586,9.0,-10.119,0.0,0.0299,0.0708,8e-05,0.0427,0.893,164.718,201867.0,0.6422222222222222
9/10/82,"Even The Nights Are Better, Air Supply",Even The Nights Are Better,Air Supply,0.434,0.507,5.0,-10.422,1.0,0.0358,0.565,0.0,0.161,0.236,115.309,237107.0,0.6415841584158415
9/8/86,"Papa Don't Preach, Madonna",Papa Don't Preach,Madonna,0.833,0.934,5.0,-3.243,0.0,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,268533.0,0.6415841584158415
9/11/85,"Conga, Miami Sound Machine",Conga,Miami Sound Machine,0.789,0.656,2.0,-14.825,1.0,0.0474,0.168,0.0409,0.0311,0.865,122.237,254000.0,0.6411609498680738
9/9/89,"Listen To Your Heart, Roxette",Listen To Your Heart,Roxette,0.539,0.583,1.0,-4.935,0.0,0.0275,0.108,0.0,0.111,0.337,86.063,328093.0,0.6410596026490066
9/1/82,"Leader Of The Band, Dan Fogelberg",Leader Of The Band,Dan Fogelberg,0.628,0.159,8.0,-14.363,1.0,0.0333,0.872,0.0,0.111,0.505,135.003,256400.0,0.6410256410256411
9/7/88,"I Don't Wanna Live Without Your Love, Chicago",I Don't Wanna Live Without Your Love,Chicago,0.433,0.634,0.0,-6.647,1.0,0.0383,0.185,3.58e-05,0.105,0.189,145.669,233533.0,0.6409883720930233
9/1/82,"The Night Owls, Little River Band",The Night Owls,Little River Band,0.587,0.698,4.0,-7.789,0.0,0.03,0.0184,0.00182,0.0875,0.589,126.671,322195.0,0.6409883720930233
8/3/86,"Rock Me Amadeus, Falco",Rock Me Amadeus,Falco,0.61,0.817,4.0,-9.45,0.0,0.133,0.296,0.00336,0.0884,0.89,176.735,202236.0,0.6407982261640798
8/3/86,"When The Going Gets Tough, The Tough Get Going, Billy Ocean","When The Going Gets Tough, The Tough Get Going",Billy Ocean,0.755,0.763,4.0,-6.318,1.0,0.0473,0.405,0.0,0.318,0.932,122.045,248000.0,0.6404358353510896
9/7/88,"I Don't Wanna Go On With You Like That, Elton John",I Don't Wanna Go On With You Like That,Elton John,0.643,0.89,9.0,-8.359,0.0,0.0325,0.042,0.00102,0.03,0.965,134.9,275373.0,0.6403162055335969
9/5/87,"Looking For A New Love, Jody Watley",Looking For A New Love,Jody Watley,0.905,0.604,4.0,-7.433,0.0,0.0413,0.149,9.24e-05,0.0523,0.899,109.196,242400.0,0.6400709219858156
9/4/83,"Der Kommissar, After The Fire",Der Kommissar,After The Fire,0.694,0.716,7.0,-7.468,1.0,0.0513,0.00909,0.000814,0.0772,0.889,121.427,337187.0,0.6400580551523948
9/4/83,"I Know There's Something Going On, Frida",I Know There's Something Going On,Frida,0.585,0.795,2.0,-8.269,0.0,0.0358,0.0412,0.291,0.0834,0.865,109.011,326747.0,0.6400304414003044
9/7/83,"(Keep Feeling) Fascination, The Human League",(Keep Feeling) Fascination,The Human League,0.717,0.653,0.0,-6.696,1.0,0.0956,0.422,0.0,0.425,0.682,118.271,225520.0,0.64
8/8/81,"Lady (You Bring Me Up), Commodores",Lady (You Bring Me Up),Commodores,0.892,0.593,0.0,-9.429,0.0,0.0405,0.2,0.000339,0.0996,0.867,120.979,293227.0,0.6393659180977543
9/12/89,"Everything, Jody Watley",Everything,Jody Watley,0.57,0.692,0.0,-9.551,1.0,0.0303,0.584,0.0112,0.203,0.693,163.972,255413.0,0.6388888888888888
9/6/90,"Alright, Janet Jackson",Alright,Janet Jackson,0.667,0.893,11.0,-7.083,1.0,0.0364,0.1,0.592,0.55,0.963,111.705,386533.0,0.6384039900249376
9/4/88,"She's Like The Wind, Patrick Swayze (",She's Like The Wind,Patrick Swayze (,0.586,0.331,4.0,-14.677,0.0,0.0295,0.256,1.67e-05,0.18,0.223,124.915,232907.0,0.6382054992764109
9/3/85,"Neutron Dance, The Pointer Sisters",Neutron Dance,The Pointer Sisters,0.752,0.839,9.0,-6.879,1.0,0.0503,0.0236,0.0,0.263,0.864,104.794,253413.0,0.638118214716526
9/5/87,"Head To Toe, Lisa Lisa And Cult Jam",Head To Toe,Lisa Lisa And Cult Jam,0.879,0.511,11.0,-11.36,0.0,0.124,0.0425,0.0074,0.176,0.839,113.763,303267.0,0.6379585326953747
8/9/90,"Unskinny Bop, Poison",Unskinny Bop,Poison,0.574,0.93,1.0,-2.949,1.0,0.0413,0.0657,7.78e-06,0.108,0.69,92.303,228067.0,0.6378091872791518
8/6/85,"If You Love Somebody Set Them Free, Sting",If You Love Somebody Set Them Free,Sting,0.627,0.849,9.0,-10.61,0.0,0.0309,0.137,0.0,0.319,0.817,125.058,256227.0,0.6377952755905512
9/9/89,"Buffalo Stance, Neneh Cherry",Buffalo Stance,Neneh Cherry,0.708,0.627,1.0,-11.155,1.0,0.0614,0.0113,3.13e-05,0.338,0.764,107.246,342360.0,0.63646408839779
8/4/89,"Lost In Your Eyes, Debbie Gibson",Lost In Your Eyes,Debbie Gibson,0.512,0.588,7.0,-8.591,1.0,0.0276,0.335,0.000806,0.0963,0.242,144.521,215147.0,0.6355633802816901
8/10/88,"Groovy Kind Of Love, Phil Collins",Groovy Kind Of Love,Phil Collins,0.452,0.306,2.0,-9.632,1.0,0.0274,0.235,1.91e-05,0.0989,0.182,144.125,210733.0,0.6351626016260162
8/4/89,"She Drives Me Crazy, Fine Young Cannibals",She Drives Me Crazy,Fine Young Cannibals,0.799,0.687,2.0,-5.682,1.0,0.0431,0.193,0.000188,0.0307,0.965,108.804,215773.0,0.6350540216086434
8/10/83,"Cum On Feel The Noize, Quiet Riot",Cum On Feel The Noize,Quiet Riot,0.409,0.92,11.0,-5.439,0.0,0.12,0.00719,0.00105,0.0823,0.37,145.085,290960.0,0.6345323741007194
7/1/84,"Running With The Night, Lionel Richie",Running With The Night,Lionel Richie,0.766,0.6,9.0,-9.865,0.0,0.0374,0.0709,2.09e-05,0.39,0.734,120.19,249667.0,0.6344463971880493
8/3/86,"Sara, Starship",Sara,Starship,0.642,0.805,10.0,-5.675,1.0,0.0336,0.352,1.02e-06,0.118,0.365,100.273,292800.0,0.6339144215530903
8/8/81,"Boy From New York City, The Manhattan Transfer",Boy From New York City,The Manhattan Transfer,0.71,0.633,2.0,-9.376,1.0,0.0531,0.457,1.49e-05,0.0967,0.702,151.522,222160.0,0.6336206896551724
8/8/81,"Elvira, The Oak Ridge Boys",Elvira,The Oak Ridge Boys,0.825,0.285,8.0,-17.491,1.0,0.0326,0.188,0.00131,0.0539,0.86,126.946,225627.0,0.6335078534031413
9/1/88,"Mony Mony, Billy Idol",Mony Mony,Billy Idol,0.742,0.743,10.0,-6.293,0.0,0.0508,0.00935,0.0,0.22,0.485,135.012,301800.0,0.6335078534031413
8/4/89,"Eternal Flame, The Bangles",Eternal Flame,The Bangles,0.521,0.233,7.0,-13.683,1.0,0.0254,0.635,0.0,0.245,0.4,78.93,235667.0,0.6333333333333333
8/4/89,"The Living Years, Mike + The Mechanics",The Living Years,Mike + The Mechanics,0.518,0.417,8.0,-13.268,1.0,0.0325,0.58,0.0,0.0722,0.311,97.63,330267.0,0.6329113924050632
9/9/89,"If I Could Turn Back Time, Cher",If I Could Turn Back Time,Cher,0.658,0.575,11.0,-10.365,1.0,0.0267,0.243,0.0,0.122,0.504,108.329,239827.0,0.6327751196172249
9/1/88,"Hazy Shade Of Winter, The Bangles",Hazy Shade Of Winter,The Bangles,0.481,0.866,5.0,-7.143,0.0,0.0446,0.00892,0.0,0.097,0.426,150.427,167160.0,0.6327116212338594
9/8/86,"Sledgehammer, Peter Gabriel",Sledgehammer,Peter Gabriel,0.641,0.682,8.0,-7.561,1.0,0.0392,0.044,0.0,0.0394,0.468,96.319,311986.0,0.6327116212338594
9/11/85,"Saving All My Love For You, Whitney Houston",Saving All My Love For You,Whitney Houston,0.636,0.264,6.0,-14.567,0.0,0.0263,0.593,4.22e-05,0.275,0.264,99.304,238467.0,0.6326797385620915
8/7/89,"Satisfied, Richard Marx",Satisfied,Richard Marx,0.572,0.914,8.0,-8.436,1.0,0.0311,0.0717,0.00776,0.319,0.843,108.991,254467.0,0.6320224719101123
9/6/90,"Step By Step, New Kids On The Block",Step By Step,New Kids On The Block,0.787,0.63,0.0,-12.295,1.0,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,267293.0,0.6320224719101123
9/8/86,"Something About You, Level 42",Something About You,Level 42,0.72,0.562,6.0,-12.707,0.0,0.0336,0.0542,0.00441,0.0953,0.798,104.982,265000.0,0.6311688311688312
9/3/85,"We Belong, Pat Benatar",We Belong,Pat Benatar,0.706,0.322,5.0,-14.108,1.0,0.0467,0.528,2.37e-06,0.576,0.305,135.154,221133.0,0.6309148264984227
9/3/85,"One More Night, Phil Collins",One More Night,Phil Collins,0.534,0.442,3.0,-9.442,1.0,0.0308,0.788,0.000351,0.0986,0.343,136.369,288973.0,0.6303501945525292
9/10/82,"I Keep Forgettin' (Every Time You're Near), Michael McDonald",I Keep Forgettin' (Every Time You're Near),Michael McDonald,0.734,0.485,4.0,-13.865,0.0,0.0465,0.357,0.00019,0.0401,0.933,95.321,222280.0,0.6300174520069807
9/9/89,"Right Here Waiting, Richard Marx",Right Here Waiting,Richard Marx,0.395,0.252,0.0,-13.589,1.0,0.0301,0.8,0.0,0.101,0.126,177.679,264333.0,0.63
9/1/82,"For Your Eyes Only, Sheena Easton",For Your Eyes Only,Sheena Easton,0.244,0.44,7.0,-7.777,1.0,0.0475,0.871,8.65e-05,0.372,0.113,82.02,184480.0,0.6294058408862034
8/4/89,"When I'm With You, Sheriff",When I'm With You,Sheriff,0.248,0.324,9.0,-10.878,1.0,0.03,0.274,0.00946,0.113,0.122,135.786,238040.0,0.6292134831460674
9/10/82,"Rock The Casbah, The Clash",Rock The Casbah,The Clash,0.797,0.872,9.0,-6.727,0.0,0.0575,0.291,0.0,0.284,0.866,129.885,222427.0,0.62882096069869
8/6/85,"Never Surrender, Corey Hart",Never Surrender,Corey Hart,0.552,0.538,2.0,-11.085,1.0,0.0344,0.516,0.0,0.202,0.401,104.131,295000.0,0.6269592476489029
8/9/84,"Drive, The Cars",Drive,The Cars,0.261,0.703,6.0,-7.871,1.0,0.0414,0.115,0.00078,0.102,0.405,83.495,234332.0,0.6267361111111112
9/8/86,"When I Think Of You, Janet Jackson",When I Think Of You,Janet Jackson,0.759,0.639,9.0,-11.386,1.0,0.0425,0.084,0.0331,0.0518,0.706,116.207,235493.0,0.6256499133448874
9/7/88,"Foolish Beat, Debbie Gibson",Foolish Beat,Debbie Gibson,0.541,0.44,10.0,-11.161,0.0,0.0258,0.267,2.33e-06,0.147,0.343,78.299,262413.0,0.62402496099844
9/5/87,"I Knew You Were Waiting (For Me), Aretha Franklin",I Knew You Were Waiting (For Me),Aretha Franklin,0.705,0.842,9.0,-6.171,1.0,0.0503,0.231,0.0,0.382,0.712,107.931,240120.0,0.622844827586207
9/8/86,"Stuck With You, Huey Lewis",Stuck With You,Huey Lewis,0.704,0.544,4.0,-11.402,0.0,0.026,0.0873,1.66e-05,0.041,0.628,120.717,269573.0,0.6224137931034482
8/3/86,"Talk To Me, Stevie Nicks",Talk To Me,Stevie Nicks,0.643,0.712,5.0,-6.385,1.0,0.0266,0.0576,0.00467,0.287,0.636,103.07,250027.0,0.6218809980806143
8/9/84,"The Warrior, Scandal",The Warrior,Scandal,0.606,0.777,2.0,-11.034,1.0,0.0347,0.089,0.0,0.321,0.859,123.077,240827.0,0.6211267605633802
9/11/85,"Small Town, John Mellencamp",Small Town,John Mellencamp,0.659,0.919,11.0,-2.658,1.0,0.0333,0.155,0.0054,0.312,0.631,123.135,221627.0,0.6206896551724138
7/1/89,"Two Hearts, Phil Collins",Two Hearts,Phil Collins,0.582,0.908,7.0,-2.48,1.0,0.039,0.311,0.0323,0.0625,0.711,155.561,204387.0,0.6206896551724138
9/4/88,"What Have I Done To Deserve This?, Pet Shop Boys",What Have I Done To Deserve This?,Pet Shop Boys,0.706,0.871,5.0,-5.672,1.0,0.0329,0.134,0.000602,0.158,0.928,118.082,263240.0,0.6206896551724138
7/4/84,"That's All, Genesis",That's All,Genesis,0.596,0.657,4.0,-8.784,0.0,0.0345,0.235,0.0139,0.102,0.774,175.263,264573.0,0.6201550387596899
9/1/82,"Take It Easy On Me, Little River Band",Take It Easy On Me,Little River Band,0.415,0.595,9.0,-8.87,1.0,0.0328,0.0146,2.31e-06,0.271,0.27,121.635,228328.0,0.6192109777015438
7/3/87,"Keep Your Hands To Yourself, The Georgia Satellites",Keep Your Hands To Yourself,The Georgia Satellites,0.577,0.807,2.0,-9.281,1.0,0.0449,0.00233,0.000257,0.0755,0.891,114.921,205000.0,0.6191950464396285
9/6/84,"The Heart Of Rock & Roll, Huey Lewis",The Heart Of Rock & Roll,Huey Lewis,0.594,0.756,10.0,-8.82,1.0,0.0379,0.0316,0.000102,0.222,0.956,143.301,304920.0,0.6191950464396285
8/12/90,"From A Distance, Bette Midler",From A Distance,Bette Midler,0.536,0.242,7.0,-11.716,1.0,0.0277,0.674,0.0,0.331,0.331,137.989,276346.0,0.6190476190476191
8/4/89,"Like A Prayer, Madonna",Like A Prayer,Madonna,0.624,0.842,5.0,-5.285,1.0,0.0376,0.264,2.11e-05,0.181,0.257,111.037,342680.0,0.6183574879227053
8/10/88,"The Loco-Motion, Kylie Minogue",The Loco-Motion,Kylie Minogue,0.755,0.913,3.0,-5.058,1.0,0.0391,0.36,0.0425,0.0242,0.752,129.0,193540.0,0.6183206106870229
9/1/82,"Trouble, Lindsey Buckingham",Trouble,Lindsey Buckingham,0.695,0.503,1.0,-12.91,1.0,0.0361,0.111,0.0134,0.0996,0.969,124.113,236533.0,0.6181506849315068
8/10/88,"Bad Medicine, Bon Jovi",Bad Medicine,Bon Jovi,0.555,0.973,9.0,-3.804,1.0,0.035,0.048,0.0,0.0853,0.805,118.642,316707.0,0.6153846153846154
8/5/82,"Freeze-frame, The J. Geils Band",Freeze-frame,The J. Geils Band,0.573,0.806,0.0,-10.978,1.0,0.0356,0.151,0.0116,0.405,0.934,186.328,237507.0,0.6153846153846154
7/6/86,"Why Can't This Be Love, Van Halen",Why Can't This Be Love,Van Halen,0.531,0.626,0.0,-13.371,1.0,0.0452,0.0606,0.0,0.0767,0.746,88.236,227693.0,0.6153846153846154
7/4/84,"99 Luftballons, Nena",99 Luftballons,Nena,0.636,0.467,4.0,-10.1,1.0,0.0421,0.0915,1.7e-06,0.117,0.58,96.639,231467.0,0.6151162790697674
9/11/85,"Miami Vice Theme, Jan Hammer",Miami Vice Theme,Jan Hammer,0.571,0.924,7.0,-9.887,1.0,0.0385,0.547,0.896,0.432,0.854,115.431,147600.0,0.6149936467598476
9/4/88,"Where Do Broken Hearts Go, Whitney Houston",Where Do Broken Hearts Go,Whitney Houston,0.462,0.385,2.0,-12.173,1.0,0.0291,0.635,0.0,0.0682,0.244,61.876,277600.0,0.6148007590132828
9/11/85,"St. Elmo's Fire (Man In Motion), John Parr",St. Elmo's Fire (Man In Motion),John Parr,0.612,0.6,9.0,-10.945,1.0,0.0327,0.15,3.04e-06,0.222,0.471,111.203,251800.0,0.6142131979695431
9/11/85,"Oh Sheila, Ready For The World",Oh Sheila,Ready For The World,0.798,0.577,0.0,-10.347,1.0,0.0777,0.0234,0.00112,0.0728,0.835,128.82,240093.0,0.6142061281337047
9/5/87,"(I Just) Died In Your Arms, Cutting Crew",(I Just) Died In Your Arms,Cutting Crew,0.625,0.726,11.0,-11.402,0.0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,280400.0,0.6139455782312926
9/6/90,"The Humpty Dance, Digital Underground",The Humpty Dance,Digital Underground,0.813,0.693,10.0,-8.0,0.0,0.266,0.0343,0.0,0.121,0.618,103.508,391693.0,0.6136890951276102
8/4/89,"Born To Be My Baby, Bon Jovi",Born To Be My Baby,Bon Jovi,0.534,0.959,7.0,-4.289,1.0,0.0379,0.0089,0.0,0.347,0.756,131.278,280107.0,0.6134969325153374
8/6/85,"The Search Is Over, Survivor",The Search Is Over,Survivor,0.527,0.342,3.0,-12.272,1.0,0.0336,0.59,0.0,0.0803,0.148,124.209,252613.0,0.6133518776077885
7/1/89,"The Way You Love Me, Karyn White",The Way You Love Me,Karyn White,0.797,0.785,6.0,-7.523,1.0,0.0723,0.0712,0.0,0.0691,0.863,105.072,294720.0,0.6127450980392157
9/3/85,"Rhythm Of The Night, Debarge",Rhythm Of The Night,Debarge,0.707,0.759,11.0,-12.328,0.0,0.046,0.0769,2.84e-05,0.0775,0.955,115.142,229107.0,0.6126582278481013
7/3/87,"Open Your Heart, Madonna",Open Your Heart,Madonna,0.656,0.899,5.0,-5.039,1.0,0.0565,0.0261,0.0,0.0936,0.865,113.239,229280.0,0.6113207547169811
8/4/89,"Wild Thing, Tone-Loc",Wild Thing,Tone-Loc,0.943,0.685,7.0,-11.903,1.0,0.188,0.000507,8.56e-06,0.0604,0.813,125.515,263573.0,0.6109481915933529
9/3/85,"The Boys Of Summer, Don Henley",The Boys Of Summer,Don Henley,0.516,0.549,6.0,-13.741,1.0,0.0373,0.501,0.00572,0.184,0.907,176.941,288733.0,0.6103404791929382
8/10/88,"Desire, U2",Desire,U2,0.49,0.827,8.0,-9.481,1.0,0.0482,0.000212,0.00406,0.112,0.626,108.577,179360.0,0.609704641350211
9/4/88,"I Get Weak, Belinda Carlisle",I Get Weak,Belinda Carlisle,0.581,0.797,3.0,-7.223,1.0,0.0278,0.121,1.55e-06,0.0844,0.321,103.372,292427.0,0.6095238095238096
9/8/86,"Holding Back The Years, Simply Red",Holding Back The Years,Simply Red,0.707,0.514,9.0,-8.885,0.0,0.0281,0.58,0.000159,0.0953,0.524,86.035,269840.0,0.6094470046082949
9/1/82,"Our Lips Are Sealed, Go-Go's",Our Lips Are Sealed,Go-Go's,0.608,0.864,8.0,-7.101,1.0,0.0522,0.0444,2.95e-06,0.0341,0.947,131.208,167960.0,0.6093432633716993
8/6/85,"Things Can Only Get Better, Howard Jones",Things Can Only Get Better,Howard Jones,0.752,0.743,7.0,-6.083,1.0,0.0331,0.0314,0.000117,0.128,0.832,108.254,235827.0,0.6087456846950517
8/11/86,"Word Up, Cameo",Word Up,Cameo,0.878,0.84,6.0,-13.105,0.0,0.064,0.0421,0.0035,0.053,0.882,116.222,260000.0,0.6082758620689654
9/7/88,"Monkey, George Michael",Monkey,George Michael,0.683,0.879,1.0,-9.487,0.0,0.0459,0.0955,0.0828,0.448,0.702,97.062,306120.0,0.6080760095011877
9/6/84,"Infatuation, Rod Stewart",Infatuation,Rod Stewart,0.709,0.576,11.0,-15.754,0.0,0.0308,0.0345,0.0295,0.198,0.77,107.149,314533.0,0.6078799249530957
8/11/86,"Touch Me (I Want Your Body), Samantha Fox",Touch Me (I Want Your Body),Samantha Fox,0.63,0.84,9.0,-4.707,0.0,0.0383,0.162,7.06e-06,0.0887,0.537,104.882,225987.0,0.6073478760045924
9/6/84,"Here Comes The Rain Again, Eurythmics",Here Comes The Rain Again,Eurythmics,0.648,0.755,0.0,-7.901,1.0,0.03,0.0139,0.000253,0.225,0.607,126.341,294587.0,0.6069802731411229
8/11/86,"To Be A Lover, Billy Idol",To Be A Lover,Billy Idol,0.562,0.767,5.0,-8.025,1.0,0.0474,0.234,0.00817,0.0828,0.526,184.363,232387.0,0.6067415730337078
9/5/87,"Lean On Me, Club Nouveau",Lean On Me,Club Nouveau,0.738,0.67,0.0,-8.93,1.0,0.132,0.185,0.0,0.0989,0.687,177.277,348573.0,0.6058700209643606
8/3/86,"These Dreams, Heart",These Dreams,Heart,0.535,0.532,11.0,-9.865,1.0,0.0291,0.508,0.0,0.0868,0.3,79.106,254476.0,0.6051437216338882
9/7/83,"Is There Something I Should Know, Duran Duran",Is There Something I Should Know,Duran Duran,0.57,0.967,7.0,-4.956,1.0,0.076,0.0218,6.44e-06,0.285,0.776,124.856,249667.0,0.604602510460251
9/4/88,"Out Of The Blue, Debbie Gibson",Out Of The Blue,Debbie Gibson,0.656,0.649,10.0,-10.018,1.0,0.0295,0.0188,3.13e-06,0.186,0.75,125.587,233333.0,0.604602510460251
9/3/85,"You're The Inspiration, Chicago",You're The Inspiration,Chicago,0.604,0.424,11.0,-12.288,1.0,0.0278,0.329,0.0,0.116,0.291,73.924,230440.0,0.6042446941323346
7/1/89,"I Don't Want Your Love, Duran Duran",I Don't Want Your Love,Duran Duran,0.698,0.659,7.0,-12.473,1.0,0.053,0.00865,0.00026,0.099,0.745,109.002,246387.0,0.6037735849056604
9/8/86,"Venus, Bananarama",Venus,Bananarama,0.722,0.961,9.0,-4.812,1.0,0.0514,0.0883,0.61,0.278,0.91,126.113,229165.0,0.6036789297658863
9/1/88,"U Got The Look, Prince",U Got The Look,Prince,0.822,0.583,9.0,-11.12,1.0,0.0596,0.108,5.76e-05,0.0553,0.693,122.337,226080.0,0.6032818532818532
8/10/83,"(she's) Sexy + 17, Stray Cats",(she's) Sexy + 17,Stray Cats,0.525,0.931,9.0,-5.593,1.0,0.0583,0.00831,0.0,0.106,0.75,89.9,194067.0,0.6032171581769437
9/3/85,"Missing You, Diana Ross",Missing You,Diana Ross,0.644,0.355,4.0,-11.41,0.0,0.0366,0.658,0.00116,0.0485,0.187,86.822,245347.0,0.6024793388429752
9/4/88,"I Found Someone, Cher",I Found Someone,Cher,0.538,0.604,2.0,-10.936,0.0,0.0262,0.557,0.0,0.162,0.373,102.839,223160.0,0.6019590382902938
9/7/83,"Wanna Be Startin' Somethin', Michael Jackson",Wanna Be Startin' Somethin',Michael Jackson,0.842,0.872,9.0,-8.234,1.0,0.0455,0.0259,0.419,0.0573,0.906,122.111,363400.0,0.6016042780748663
8/10/83,"Telefone (long Distance Love Affair), Sheena Easton",Telefone (long Distance Love Affair),Sheena Easton,0.844,0.683,9.0,-4.292,1.0,0.0883,0.246,2.37e-06,0.109,0.899,138.068,222040.0,0.6012422360248447
7/3/87,"Will You Still Love Me?, Chicago",Will You Still Love Me?,Chicago,0.482,0.601,1.0,-6.808,1.0,0.0278,0.0233,0.0,0.0517,0.348,77.101,253280.0,0.6011363636363637
8/7/89,"Every Little Step, Bobby Brown",Every Little Step,Bobby Brown,0.797,0.656,1.0,-11.601,1.0,0.0404,0.00721,0.0,0.0377,0.948,99.828,237240.0,0.6008174386920981
8/11/86,"Hip To Be Square, Huey Lewis",Hip To Be Square,Huey Lewis,0.668,0.779,9.0,-11.089,1.0,0.0325,0.0025,0.000347,0.139,0.963,140.873,245467.0,0.5995316159250585
9/6/84,"Automatic, The Pointer Sisters",Automatic,The Pointer Sisters,0.803,0.656,5.0,-7.53,1.0,0.0556,0.0934,0.0,0.324,0.926,110.544,287013.0,0.5988023952095809
8/8/81,"Hearts, Marty Balin",Hearts,Marty Balin,0.719,0.551,0.0,-9.124,1.0,0.0324,0.529,9.05e-06,0.139,0.829,123.444,258773.0,0.5975609756097561
9/12/89,"Just Between You And Me, Lou Gramm",Just Between You And Me,Lou Gramm,0.773,0.617,0.0,-10.52,1.0,0.027,0.23,3.65e-05,0.0623,0.905,121.552,296133.0,0.5975609756097561
8/5/82,"Only The Lonely, The Motels",Only The Lonely,The Motels,0.649,0.313,8.0,-16.631,1.0,0.0339,0.0503,0.0017,0.0864,0.708,115.493,196200.0,0.5970654627539504
8/3/86,"What You Need, INXS",What You Need,INXS,0.685,0.827,11.0,-6.045,1.0,0.0546,0.0238,0.0159,0.328,0.477,116.085,214000.0,0.5970149253731343
9/11/85,"Who's Zoomin' Who, Aretha Franklin",Who's Zoomin' Who,Aretha Franklin,0.788,0.532,8.0,-10.334,1.0,0.0375,0.376,1.63e-06,0.0622,0.841,110.057,284507.0,0.5966942148760331
8/5/82,"Heat Of The Moment, Asia",Heat Of The Moment,Asia,0.306,0.86,1.0,-7.371,1.0,0.0534,0.204,0.000146,0.369,0.541,136.265,227893.0,0.5966850828729282
7/9/85,"We Don't Need Another Hero (Thunderdome), Tina Turner",We Don't Need Another Hero (Thunderdome),Tina Turner,0.69,0.674,8.0,-5.866,0.0,0.047,0.2,0.00648,0.115,0.714,98.85,255187.0,0.5966850828729282
8/4/89,"The Lover In Me, Sheena Easton",The Lover In Me,Sheena Easton,0.818,0.808,7.0,-8.536,0.0,0.0467,0.0274,0.0,0.0592,0.931,115.221,301373.0,0.5952380952380952
9/8/86,"Two Of Hearts, Stacey Q",Two Of Hearts,Stacey Q,0.824,0.506,5.0,-7.12,0.0,0.0291,0.124,0.0,0.113,0.654,130.717,239693.0,0.5945945945945946
9/2/85,"No More Lonely Nights, Paul McCartney",No More Lonely Nights,Paul McCartney,0.32,0.428,5.0,-14.262,1.0,0.0536,0.00349,0.000276,0.519,0.411,172.603,312733.0,0.5944954128440367
9/4/88,"Girlfriend, Pebbles",Girlfriend,Pebbles,0.963,0.822,2.0,-6.642,1.0,0.106,0.475,0.0,0.17,0.908,118.499,256493.0,0.5934718100890207
9/1/88,"The Way You Make Me Feel, Michael Jackson",The Way You Make Me Feel,Michael Jackson,0.877,0.854,1.0,-4.523,1.0,0.147,0.0544,5.5e-05,0.144,0.54,114.472,298120.0,0.5934065934065934
